buildingBlocks;selectivity;maxToAverageRatio;averageLatency;averageBandwidth;averageCryptoTime;averageComputeTime;modelSize;failCheckPeriod;healthCheckPeriod;multicastSize;deadline;failureRate;adaptedFailures;backupToAggregatorsRatio;depth;fanout;groupSize;concentration;random;seed;backupsToAggregatorsRatio;status;work;latency;completeness;circulatingAggregateIds;finalInboundBandwidth;finalOutboundBandwidth;observedFailureRate;work_Querier;failures_Querier;messages_Querier;initial_nodes_Querier;final_nodes_Querier;inbound_bandwidth_Querier;outbound_bandwidth_Querier;work_Aggregator;failures_Aggregator;messages_Aggregator;initial_nodes_Aggregator;final_nodes_Aggregator;inbound_bandwidth_Aggregator;outbound_bandwidth_Aggregator;work_LeafAggregator;failures_LeafAggregator;messages_LeafAggregator;initial_nodes_LeafAggregator;final_nodes_LeafAggregator;inbound_bandwidth_LeafAggregator;outbound_bandwidth_LeafAggregator;work_Contributor;failures_Contributor;messages_Contributor;initial_nodes_Contributor;final_nodes_Contributor;inbound_bandwidth_Contributor;outbound_bandwidth_Contributor;work_Backup;failures_Backup;messages_Backup;initial_nodes_Backup;final_nodes_Backup;inbound_bandwidth_Backup;outbound_bandwidth_Backup;name
LFP,Replace,0Resync,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;0,10;4,00;8,00;5,00;0,00;false;1;0,10;Success;4863,11;11,11;94,36;1162,00;26486784,00;26486784,00;3,29;6,20;0,00;121,00;1,00;1,00;0,00;0,00;253,39;0,00;5264,00;365,00;371,00;5177344,00;0,00;1031,47;0,00;51622,00;2560,00;2586,00;6273024,00;0,00;3572,05;0,00;4096,00;4096,00;4096,00;41523200,00;0,00;0,00;0,00;0,00;32,00;;0,00;0,00;LFP-Replace-0Resync-NonBlocking-m1024-f50-d4-s1
LFP,Replace,0Resync,Leaves;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;0,10;3,00;8,00;5,00;0,00;false;1;0,10;Success;589,05;3,56;93,55;71,00;2903040,00;2903040,00;1,25;0,26;0,00;5,00;1,00;1,00;0,00;0,00;17,66;0,00;373,00;45,00;45,00;122880,00;0,00;125,29;0,00;4911,00;320,00;324,00;614400,00;0,00;445,85;0,00;511,00;512,00;512,00;5068800,00;0,00;0,00;0,00;0,00;4,00;;0,00;0,00;LFP-Replace-0Resync-Leaves-m1024-f50-d3-s1
LFP,Replace,0Resync,Leaves;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;0,10;4,00;8,00;5,00;0,00;false;1;0,10;Success;4844,08;9,81;94,36;1042,00;26015744,00;26015744,00;2,92;4,86;0,00;95,00;1,00;1,00;0,00;0,00;235,93;0,00;4903,00;365,00;371,00;4446208,00;0,00;1031,23;0,00;43810,00;2560,00;2586,00;6062080,00;0,00;3572,05;0,00;4096,00;4096,00;4096,00;41523200,00;0,00;0,00;0,00;0,00;32,00;;0,00;0,00;LFP-Replace-0Resync-Leaves-m1024-f50-d4-s1
LFP,Replace,0Resync,Leaves;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;0,10;5,00;8,00;5,00;0,00;false;1;0,10;Success;39729,30;44,98;0,00;12943,00;231653376,00;231653376,00;10,99;12,95;0,00;253,00;1,00;1,00;0,00;0,00;2885,05;0,00;61677,00;2925,00;2942,00;76623872,00;0,00;8277,10;0,00;375129,00;20480,00;20717,00;54333440,00;0,00;28554,20;0,00;32764,00;32768,00;32768,00;332349440,00;0,00;0,00;0,00;0,00;256,00;2,00;0,00;0,00;LFP-Replace-0Resync-Leaves-m1024-f50-d5-s1
LFP,Replace,0Resync,Leaves;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;30;true;0,10;4,00;8,00;5,00;0,00;false;1;0,10;Success;4849,94;11,80;95,02;1045,00;26062848,00;26062848,00;2,45;7,32;0,00;143,00;1,00;1,00;0,00;0,00;232,29;0,00;4777,00;365,00;371,00;4454400,00;0,00;1037,41;0,00;43858,00;2560,00;2586,00;6025216,00;0,00;3572,91;0,00;4096,00;4096,00;4096,00;41646080,00;0,00;0,00;0,00;0,00;32,00;;0,00;0,00;LFP-Replace-0Resync-Leaves-m1024-f30-d4-s1
LFP,Replace,0Resync,Leaves;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;34;true;0,10;4,00;8,00;5,00;0,00;false;1;0,10;Success;4846,87;11,24;94,80;1033,00;25992192,00;25992192,00;2,47;6,55;0,00;128,00;1,00;1,00;0,00;0,00;230,50;0,00;4742,00;365,00;371,00;4333568,00;0,00;1036,90;0,00;43796,00;2560,00;2586,00;6004736,00;0,00;3572,91;0,00;4096,00;4096,00;4096,00;41646080,00;0,00;0,00;0,00;0,00;32,00;;0,00;0,00;LFP-Replace-0Resync-Leaves-m1024-f34-d4-s1
LFP,Replace,0Resync,Leaves;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;38;true;0,10;4,00;8,00;5,00;0,00;false;1;0,10;Success;4838,38;10,01;94,78;979,00;25777152,00;25777152,00;2,31;5,22;0,00;102,00;1,00;1,00;0,00;0,00;224,87;0,00;4620,00;365,00;371,00;3936256,00;0,00;1036,24;0,00;43647,00;2560,00;2586,00;5982208,00;0,00;3572,05;0,00;4096,00;4096,00;4096,00;41635840,00;0,00;0,00;0,00;0,00;32,00;;0,00;0,00;LFP-Replace-0Resync-Leaves-m1024-f38-d4-s1
LFP,Replace,0Resync,Leaves;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;42;true;0,10;4,00;8,00;5,00;0,00;false;1;0,10;Success;4832,46;9,35;94,80;954,00;25603072,00;25603072,00;2,31;4,76;0,00;93,00;1,00;1,00;0,00;0,00;221,18;0,00;4548,00;365,00;371,00;3723264,00;0,00;1034,46;0,00;43493,00;2560,00;2586,00;5939200,00;0,00;3572,05;0,00;4096,00;4096,00;4096,00;41543680,00;0,00;0,00;0,00;0,00;32,00;;0,00;0,00;LFP-Replace-0Resync-Leaves-m1024-f42-d4-s1
LFP,Replace,0Resync,Leaves;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;46;true;0,10;4,00;8,00;5,00;0,00;false;1;0,10;Success;4837,48;9,60;94,78;985,00;25788416,00;25788416,00;2,59;4,71;0,00;92,00;1,00;1,00;0,00;0,00;227,28;0,00;4699,00;365,00;371,00;4073472,00;0,00;1033,44;0,00;43701,00;2560,00;2586,00;5959680,00;0,00;3572,05;0,00;4096,00;4096,00;4096,00;41543680,00;0,00;0,00;0,00;0,00;32,00;;0,00;0,00;LFP-Replace-0Resync-Leaves-m1024-f46-d4-s1
LFP,Replace,0Resync,Leaves;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;0,10;4,00;8,00;5,00;0,00;false;1;0,10;Success;4844,08;9,81;94,36;1042,00;26015744,00;26015744,00;2,92;4,86;0,00;95,00;1,00;1,00;0,00;0,00;235,93;0,00;4903,00;365,00;371,00;4446208,00;0,00;1031,23;0,00;43810,00;2560,00;2586,00;6062080,00;0,00;3572,05;0,00;4096,00;4096,00;4096,00;41523200,00;0,00;0,00;0,00;0,00;32,00;;0,00;0,00;LFP-Replace-0Resync-Leaves-m1024-f50-d4-s1
LFP,Replace,0Resync,Leaves;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;54;true;0,10;4,00;8,00;5,00;0,00;false;1;0,10;Success;4828,57;8,73;94,36;968,00;25666560,00;25666560,00;2,85;3,74;0,00;73,00;1,00;1,00;0,00;0,00;224,20;0,00;4661,00;365,00;371,00;3872768,00;0,00;1028,57;0,00;43566,00;2560,00;2586,00;5967872,00;0,00;3572,05;0,00;4096,00;4096,00;4096,00;41492480,00;0,00;0,00;0,00;0,00;32,00;;0,00;0,00;LFP-Replace-0Resync-Leaves-m1024-f54-d4-s1
LFP,Replace,0Resync,Leaves;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;58;true;0,10;4,00;8,00;5,00;0,00;false;1;0,10;Success;4823,91;8,37;94,17;968,00;25622528,00;25622528,00;2,98;3,58;0,00;70,00;1,00;1,00;0,00;0,00;222,77;0,00;4645,00;365,00;371,00;3856384,00;0,00;1025,50;0,00;43334,00;2560,00;2586,00;5947392,00;0,00;3572,05;0,00;4096,00;4096,00;4096,00;41441280,00;0,00;0,00;0,00;0,00;32,00;;0,00;0,00;LFP-Replace-0Resync-Leaves-m1024-f58-d4-s1
LFP,Replace,0Resync,Leaves;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;62;true;0,10;4,00;8,00;5,00;0,00;false;1;0,10;Success;4831,40;8,99;92,55;1024,00;25866240,00;25866240,00;3,60;3,89;0,00;76,00;1,00;1,00;0,00;0,00;234,19;0,00;4912,00;365,00;371,00;4298752,00;0,00;1022,12;0,00;44012,00;2560,00;2586,00;6094848,00;0,00;3571,20;0,00;4096,00;4096,00;4096,00;41338880,00;0,00;0,00;0,00;0,00;32,00;;0,00;0,00;LFP-Replace-0Resync-Leaves-m1024-f62-d4-s1
LFP,Replace,0Resync,Leaves;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;66;true;0,10;4,00;8,00;5,00;0,00;false;1;0,10;Success;4845,59;9,81;91,36;1116,00;26214400,00;26214400,00;4,42;4,30;0,00;84,00;1,00;1,00;0,00;0,00;251,39;0,00;5305,00;365,00;371,00;4999168,00;0,00;1018,69;0,00;44677,00;2560,00;2586,00;6285312,00;0,00;3571,20;0,00;4096,00;4096,00;4096,00;41144320,00;0,00;0,00;0,00;0,00;32,00;;0,00;0,00;LFP-Replace-0Resync-Leaves-m1024-f66-d4-s1
LFP,Replace,0Resync,Leaves;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;70;true;0,10;4,00;8,00;5,00;0,00;false;1;0,10;Success;4829,78;8,58;89,53;1058,00;25859072,00;25859072,00;4,38;3,17;0,00;62,00;1,00;1,00;0,00;0,00;240,64;0,00;5094,00;365,00;371,00;4456448,00;0,00;1015,62;0,00;44361,00;2560,00;2586,00;6219776,00;0,00;3570,35;0,00;4096,00;4096,00;4096,00;41041920,00;0,00;0,00;0,00;0,00;32,00;;0,00;0,00;LFP-Replace-0Resync-Leaves-m1024-f70-d4-s1
LFP,Replace,0Resync,Leaves;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;0,10;4,00;8,00;5,00;0,00;false;1;0,10;Success;4844,08;9,81;94,36;1042,00;26015744,00;26015744,00;2,92;4,86;0,00;95,00;1,00;1,00;0,00;0,00;235,93;0,00;4903,00;365,00;371,00;4446208,00;0,00;1031,23;0,00;43810,00;2560,00;2586,00;6062080,00;0,00;3572,05;0,00;4096,00;4096,00;4096,00;41523200,00;0,00;0,00;0,00;0,00;32,00;;0,00;0,00;LFP-Replace-0Resync-Leaves-m1024-f50-d4-s1
LFP,Replace,0Resync,Leaves;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;50;true;0,10;4,00;8,00;5,00;0,00;false;1;0,10;Success;18949,97;31,72;95,02;921,00;100655104,00;100655104,00;2,31;12,70;0,00;62,00;1,00;1,00;0,00;0,00;856,47;0,00;4414,00;365,00;371,00;14000128,00;0,00;4082,70;0,00;42961,00;2560,00;2586,00;23511040,00;0,00;13998,10;0,00;4096,00;4096,00;4096,00;163799040,00;0,00;0,00;0,00;0,00;32,00;;0,00;0,00;LFP-Replace-0Resync-Leaves-m4096-f50-d4-s1
LFP,Replace,0Resync,Leaves;0,10;10,00;0,03;6000,00;0,01;0,00;16384,00;100,00;3,00;5,00;50000000,00;50;true;0,10;4,00;8,00;5,00;0,00;false;1;0,10;Success;75264,52;122,04;95,02;914,00;401080320,00;401080320,00;2,23;46,69;0,00;57,00;1,00;1,00;0,00;0,00;3384,93;0,00;4348,00;365,00;371,00;54722560,00;0,00;16294,52;0,00;42855,00;2560,00;2586,00;93552640,00;0,00;55538,37;0,00;4096,00;4096,00;4096,00;653885440,00;0,00;0,00;0,00;0,00;32,00;;0,00;0,00;LFP-Replace-0Resync-Leaves-m16384-f50-d4-s1
LFP,Replace,0Resync,Leaves;0,10;10,00;0,03;6000,00;0,01;0,00;65536,00;100,00;3,00;5,00;50000000,00;50;true;0,10;4,00;8,00;5,00;0,00;false;1;0,10;Success;300869,74;500,51;95,02;928,00;1606811648,00;1606811648,00;2,28;216,27;0,00;66,00;1,00;1,00;0,00;0,00;13611,83;0,00;4382,00;365,00;371,00;223739904,00;0,00;65123,75;0,00;42879,00;2560,00;2586,00;374341632,00;0,00;221917,89;0,00;4096,00;4096,00;4096,00;2615541760,00;0,00;0,00;0,00;0,00;32,00;;0,00;0,00;LFP-Replace-0Resync-Leaves-m65536-f50-d4-s1
LFP,Replace,0Resync,Leaves;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;0,10;4,00;8,00;5,00;0,00;false;1;0,10;Success;4844,08;9,81;94,36;1042,00;26015744,00;26015744,00;2,92;4,86;0,00;95,00;1,00;1,00;0,00;0,00;235,93;0,00;4903,00;365,00;371,00;4446208,00;0,00;1031,23;0,00;43810,00;2560,00;2586,00;6062080,00;0,00;3572,05;0,00;4096,00;4096,00;4096,00;41523200,00;0,00;0,00;0,00;0,00;32,00;;0,00;0,00;LFP-Replace-0Resync-Leaves-m1024-f50-d4-s1
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;0,10;3,00;8,00;5,00;0,00;false;2;0,10;Success;603,22;3,73;99,80;81,00;3058688,00;3058688,00;1,02;0,41;0,00;8,00;1,00;1,00;0,00;0,00;19,97;0,00;390,00;45,00;46,00;139264,00;0,00;131,31;0,00;5960,00;320,00;323,00;702464,00;0,00;451,53;0,00;536,00;512,00;512,00;5275648,00;0,00;0,00;0,00;0,00;32,00;28,00;0,00;0,00;LFP-Replace-Stay-NonBlocking-m1024-f50-d3-s2
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;0,10;4,00;8,00;5,00;0,00;false;2;0,10;Success;4948,85;9,19;98,93;915,00;25905152,00;25905152,00;2,72;4,97;0,00;97,00;1,00;1,00;0,00;0,00;212,83;0,00;4164,00;365,00;372,00;2863104,00;0,00;1061,91;0,00;51566,00;2560,00;2623,00;6227968,00;0,00;3669,15;0,00;4593,00;4096,00;4096,00;42719232,00;0,00;0,00;0,00;0,00;256,00;186,00;0,00;0,00;LFP-Replace-Stay-NonBlocking-m1024-f50-d4-s2
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;0,10;5,00;8,00;5,00;0,00;false;2;0,10;Success;45633,11;71,57;0,00;26638,00;307276800,00;307276800,00;17,29;49,51;0,00;967,00;1,00;1,00;0,00;0,00;5366,65;0,00;110231,00;2925,00;3154,00;164653056,00;0,00;9036,30;0,00;625867,00;20480,00;22202,00;88823808,00;0,00;31180,65;0,00;45899,00;32768,00;32768,00;361076736,00;0,00;0,00;0,00;0,00;2048,00;97,00;0,00;0,00;LFP-Replace-Stay-NonBlocking-m1024-f50-d5-s2
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;30;true;0,10;4,00;8,00;5,00;0,00;false;2;0,10;Success;4839,11;5,83;99,32;678,00;24602624,00;24602624,00;1,20;1,54;0,00;30,00;1,00;1,00;0,00;0,00;170,07;0,00;3325,00;365,00;369,00;1349632,00;0,00;1051,75;0,00;47771,00;2560,00;2589,00;5582848,00;0,00;3615,75;0,00;4325,00;4096,00;4096,00;42272768,00;0,00;0,00;0,00;0,00;256,00;223,00;0,00;0,00;LFP-Replace-Stay-NonBlocking-m1024-f30-d4-s2
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;34;true;0,10;4,00;8,00;5,00;0,00;false;2;0,10;Success;4839,40;5,78;99,32;675,00;24573952,00;24573952,00;1,22;1,54;0,00;30,00;1,00;1,00;0,00;0,00;169,61;0,00;3316,00;365,00;369,00;1329152,00;0,00;1051,14;0,00;47852,00;2560,00;2589,00;5576704,00;0,00;3617,12;0,00;4325,00;4096,00;4096,00;42242048,00;0,00;0,00;0,00;0,00;256,00;223,00;0,00;0,00;LFP-Replace-Stay-NonBlocking-m1024-f34-d4-s2
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;38;true;0,10;4,00;8,00;5,00;0,00;false;2;0,10;Success;4849,23;6,14;99,24;711,00;24743936,00;24743936,00;1,33;1,84;0,00;36,00;1,00;1,00;0,00;0,00;176,37;0,00;3448,00;365,00;369,00;1538048,00;0,00;1051,55;0,00;48197,00;2560,00;2591,00;5675008,00;0,00;3619,47;0,00;4341,00;4096,00;4096,00;42274816,00;0,00;0,00;0,00;0,00;256,00;221,00;0,00;0,00;LFP-Replace-Stay-NonBlocking-m1024-f38-d4-s2
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;42;true;0,10;4,00;8,00;5,00;0,00;false;2;0,10;Success;4939,66;9,88;98,95;889,00;25793536,00;25793536,00;2,47;5,58;0,00;109,00;1,00;1,00;0,00;0,00;209,12;0,00;4091,00;365,00;372,00;2713600,00;0,00;1062,58;0,00;51072,00;2560,00;2618,00;6174720,00;0,00;3662,38;0,00;4555,00;4096,00;4096,00;42698752,00;0,00;0,00;0,00;0,00;256,00;191,00;0,00;0,00;LFP-Replace-Stay-NonBlocking-m1024-f42-d4-s2
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;46;true;0,10;4,00;8,00;5,00;0,00;false;2;0,10;Success;4936,83;9,31;98,93;887,00;25768960,00;25768960,00;2,50;5,12;0,00;100,00;1,00;1,00;0,00;0,00;208,12;0,00;4072,00;365,00;372,00;2678784,00;0,00;1062,06;0,00;51129,00;2560,00;2618,00;6170624,00;0,00;3661,53;0,00;4555,00;4096,00;4096,00;42688512,00;0,00;0,00;0,00;0,00;256,00;191,00;0,00;0,00;LFP-Replace-Stay-NonBlocking-m1024-f46-d4-s2
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;0,10;4,00;8,00;5,00;0,00;false;2;0,10;Success;4948,85;9,19;98,93;915,00;25905152,00;25905152,00;2,72;4,97;0,00;97,00;1,00;1,00;0,00;0,00;212,83;0,00;4164,00;365,00;372,00;2863104,00;0,00;1061,91;0,00;51566,00;2560,00;2623,00;6227968,00;0,00;3669,15;0,00;4593,00;4096,00;4096,00;42719232,00;0,00;0,00;0,00;0,00;256,00;186,00;0,00;0,00;LFP-Replace-Stay-NonBlocking-m1024-f50-d4-s2
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;54;true;0,10;4,00;8,00;5,00;0,00;false;2;0,10;Success;4949,15;8,80;98,88;939,00;25947136,00;25947136,00;2,88;4,66;0,00;91,00;1,00;1,00;0,00;0,00;213,59;0,00;4183,00;365,00;372,00;2881536,00;0,00;1062,37;0,00;51824,00;2560,00;2624,00;6266880,00;0,00;3668,53;0,00;4601,00;4096,00;4096,00;42745856,00;0,00;0,00;0,00;0,00;256,00;185,00;0,00;0,00;LFP-Replace-Stay-NonBlocking-m1024-f54-d4-s2
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;58;true;0,10;4,00;8,00;5,00;0,00;false;2;0,10;Success;4961,77;8,50;98,68;974,00;26058752,00;26058752,00;2,94;4,20;0,00;82,00;1,00;1,00;0,00;0,00;218,97;0,00;4292,00;365,00;373,00;2992128,00;0,00;1062,89;0,00;52290,00;2560,00;2628,00;6359040,00;0,00;3675,71;0,00;4630,00;4096,00;4096,00;42766336,00;0,00;0,00;0,00;0,00;256,00;180,00;0,00;0,00;LFP-Replace-Stay-NonBlocking-m1024-f58-d4-s2
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;62;true;0,10;4,00;8,00;5,00;0,00;false;2;0,10;Success;4973,03;8,24;98,63;986,00;26178560,00;26178560,00;3,17;3,94;0,00;77,00;1,00;1,00;0,00;0,00;223,11;0,00;4373,00;365,00;373,00;3115008,00;0,00;1063,30;0,00;52333,00;2560,00;2634,00;6414336,00;0,00;3682,68;0,00;4669,00;4096,00;4096,00;42827776,00;0,00;0,00;0,00;0,00;256,00;174,00;0,00;0,00;LFP-Replace-Stay-NonBlocking-m1024-f62-d4-s2
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;66;true;0,10;4,00;8,00;5,00;0,00;false;2;0,10;Success;5012,10;8,89;98,58;1118,00;26679296,00;26679296,00;3,79;4,51;0,00;88,00;1,00;1,00;0,00;0,00;239,34;0,00;4690,00;365,00;374,00;3692544,00;0,00;1067,43;0,00;54057,00;2560,00;2648,00;6678528,00;0,00;3700,82;0,00;4768,00;4096,00;4096,00;42987520,00;0,00;0,00;0,00;0,00;256,00;159,00;0,00;0,00;LFP-Replace-Stay-NonBlocking-m1024-f66-d4-s2
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;70;true;0,10;4,00;8,00;5,00;0,00;false;2;0,10;Success;5091,96;10,09;98,49;1334,00;27651072,00;27651072,00;4,88;5,68;0,00;111,00;1,00;1,00;0,00;0,00;270,72;0,00;5310,00;365,00;379,00;4767744,00;0,00;1076,14;0,00;56200,00;2560,00;2676,00;7141376,00;0,00;3739,42;0,00;4969,00;4096,00;4096,00;43393024,00;0,00;0,00;0,00;0,00;256,00;126,00;0,00;0,00;LFP-Replace-Stay-NonBlocking-m1024-f70-d4-s2
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;0,10;4,00;8,00;5,00;0,00;false;2;0,10;Success;4948,85;9,19;98,93;915,00;25905152,00;25905152,00;2,72;4,97;0,00;97,00;1,00;1,00;0,00;0,00;212,83;0,00;4164,00;365,00;372,00;2863104,00;0,00;1061,91;0,00;51566,00;2560,00;2623,00;6227968,00;0,00;3669,15;0,00;4593,00;4096,00;4096,00;42719232,00;0,00;0,00;0,00;0,00;256,00;186,00;0,00;0,00;LFP-Replace-Stay-NonBlocking-m1024-f50-d4-s2
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;50;true;0,10;4,00;8,00;5,00;0,00;false;2;0,10;Success;19804,84;44,18;99,24;1110,00;108462080,00;108462080,00;3,28;25,80;0,00;126,00;1,00;1,00;0,00;0,00;1015,84;0,00;4975,00;365,00;374,00;17661952,00;0,00;4283,02;0,00;54901,00;2560,00;2643,00;27246592,00;0,00;14480,17;0,00;4750,00;4096,00;4096,00;172015616,00;0,00;0,00;0,00;0,00;256,00;164,00;0,00;0,00;LFP-Replace-Stay-NonBlocking-m4096-f50-d4-s2
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;16384,00;100,00;3,00;5,00;50000000,00;50;true;0,10;4,00;8,00;5,00;0,00;false;2;0,10;Success;79073,63;181,81;99,05;1145,00;436355072,00;436355072,00;3,36;104,86;0,00;128,00;1,00;1,00;0,00;0,00;4156,04;0,00;5089,00;365,00;374,00;73859072,00;0,00;17153,27;0,00;55389,00;2560,00;2645,00;110297088,00;0,00;57659,46;0,00;4764,00;4096,00;4096,00;688553984,00;0,00;0,00;0,00;0,00;256,00;162,00;0,00;0,00;LFP-Replace-Stay-NonBlocking-m16384-f50-d4-s2
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;65536,00;100,00;3,00;5,00;50000000,00;50;true;0,10;4,00;8,00;5,00;0,00;false;2;0,10;Success;317601,70;779,00;99,05;1207,00;1768095744,00;1768095744,00;3,64;462,03;0,00;141,00;1,00;1,00;0,00;0,00;17445,92;0,00;5340,00;365,00;374,00;322306048,00;0,00;68755,50;0,00;56471,00;2560,00;2652,00;453640192,00;0,00;230938,25;0,00;4818,00;4096,00;4096,00;2760245248,00;0,00;0,00;0,00;0,00;256,00;155,00;0,00;0,00;LFP-Replace-Stay-NonBlocking-m65536-f50-d4-s2
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;0,10;4,00;8,00;5,00;0,00;false;2;0,10;Success;4948,85;9,19;98,93;915,00;25905152,00;25905152,00;2,72;4,97;0,00;97,00;1,00;1,00;0,00;0,00;212,83;0,00;4164,00;365,00;372,00;2863104,00;0,00;1061,91;0,00;51566,00;2560,00;2623,00;6227968,00;0,00;3669,15;0,00;4593,00;4096,00;4096,00;42719232,00;0,00;0,00;0,00;0,00;256,00;186,00;0,00;0,00;LFP-Replace-Stay-NonBlocking-m1024-f50-d4-s2
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;0,10;3,00;8,00;5,00;0,00;false;2;0,10;Success;573,18;3,58;84,54;62,00;2529280,00;2529280,00;1,03;0,26;0,00;5,00;1,00;1,00;0,00;0,00;15,62;0,00;1757,00;45,00;45,00;81920,00;0,00;110,59;0,00;4325,00;320,00;320,00;552960,00;0,00;446,72;0,00;512,00;512,00;512,00;4423680,00;0,00;0,00;0,00;0,00;;;0,00;0,00;LFP-Drop-Stop-FullSync-m1024-f50-d3-s2
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;0,10;4,00;8,00;5,00;0,00;false;2;0,10;Success;4542,39;4,12;81,43;496,00;20402176,00;20402176,00;1,18;0,26;0,00;5,00;1,00;1,00;0,00;0,00;126,46;0,00;13810,00;365,00;365,00;634880,00;0,00;887,09;0,00;34961,00;2560,00;2560,00;4534272,00;0,00;3528,58;0,00;4096,00;4096,00;4096,00;35635200,00;0,00;0,00;0,00;0,00;;;0,00;0,00;LFP-Drop-Stop-FullSync-m1024-f50-d4-s2
