buildingBlocks;selectivity;maxToAverageRatio;averageLatency;averageBandwidth;averageCryptoTime;averageComputeTime;modelSize;failCheckPeriod;healthCheckPeriod;multicastSize;deadline;failureRate;adaptedFailures;backupsToAggregatorsRatio;depth;fanout;groupSize;concentration;random;seed;status;work;latency;completeness;circulatingAggregateIds;finalInboundBandwidth;finalOutboundBandwidth;observedFailureRate;observedContributorsFailureRate;observedWorkersFailureRate;abortedReplacements;work_Querier;failures_Querier;messages_Querier;initial_nodes_Querier;final_nodes_Querier;inbound_bandwidth_Querier;outbound_bandwidth_Querier;propagation_Querier;versions_Querier;work_Aggregator;failures_Aggregator;messages_Aggregator;initial_nodes_Aggregator;final_nodes_Aggregator;inbound_bandwidth_Aggregator;outbound_bandwidth_Aggregator;propagation_Aggregator;versions_Aggregator;work_LeafAggregator;failures_LeafAggregator;messages_LeafAggregator;initial_nodes_LeafAggregator;final_nodes_LeafAggregator;inbound_bandwidth_LeafAggregator;outbound_bandwidth_LeafAggregator;propagation_LeafAggregator;versions_LeafAggregator;work_Contributor;failures_Contributor;messages_Contributor;initial_nodes_Contributor;final_nodes_Contributor;inbound_bandwidth_Contributor;outbound_bandwidth_Contributor;propagation_Contributor;versions_Contributor;work_Backup;failures_Backup;messages_Backup;initial_nodes_Backup;final_nodes_Backup;inbound_bandwidth_Backup;outbound_bandwidth_Backup;propagation_Backup;versions_Backup;work_level_0;failures_level_0;messages_level_0;inbound_bandwidth_level_0;outbound_bandwidth_level_0;propagation_level_0;versions_level_0;work_level_1;failures_level_1;messages_level_1;inbound_bandwidth_level_1;outbound_bandwidth_level_1;propagation_level_1;versions_level_1;work_level_2;failures_level_2;messages_level_2;inbound_bandwidth_level_2;outbound_bandwidth_level_2;propagation_level_2;versions_level_2;work_level_3;failures_level_3;messages_level_3;inbound_bandwidth_level_3;outbound_bandwidth_level_3;propagation_level_3;versions_level_3;work_level_4;failures_level_4;messages_level_4;inbound_bandwidth_level_4;outbound_bandwidth_level_4;propagation_level_4;versions_level_4;name
LFP,Replace,0Resync,1,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;341,90333333333336;false;0,10;4,00;8,00;5,00;0,00;false;1;Success;4763,04;6,94;95,53;637,00;23960576,00;23960576,00;2,03;2,12;1,90;17,00;2,00;0,00;39,00;1,00;1,00;0,00;0,00;0,00;0,00;156,83;0,00;3150,00;365,00;374,00;556032,00;556032,00;0,00;130,00;1032,16;0,00;45480,00;2560,00;2577,00;2642944,00;2642944,00;22,00;507,00;3572,05;0,00;4096,00;4096,00;4096,00;20761600,00;20761600,00;0,00;0,00;0,00;0,00;0,00;1462,00;1436,00;0,00;0,00;0,00;0,00;3572,05;0,00;4096,00;20761600,00;20761600,00;0,00;0,00;1032,16;0,00;45480,00;2642944,00;2642944,00;22,00;507,00;131,02;0,00;2646,00;407552,00;407552,00;0,00;80,00;20,38;0,00;398,00;108544,00;108544,00;0,00;25,00;5,43;0,00;106,00;39936,00;39936,00;0,00;25,00;LFP-Replace-0Resync1-1-NonBlocking-m1024-f341.90333333333336-d4-s1
LFP,Replace,0Resync,1,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;341,90333333333336;false;0,10;4,00;8,00;5,00;0,00;false;1;Success;19042,32;281,23;0,00;1073,00;106893312,00;106893312,00;80,75;82,93;78,31;303,00;36,25;0,00;177,00;1,00;1,00;0,00;0,00;0,00;0,00;1448,19;0,00;10735,00;365,00;820,00;14376960,00;14376960,00;134,00;614,00;3873,73;0,00;46128,00;2560,00;2863,00;15306752,00;15306752,00;914,00;480,00;13684,15;0,00;4096,00;4096,00;4096,00;77209600,00;77209600,00;0,00;0,00;0,00;0,00;0,00;1462,00;704,00;0,00;0,00;0,00;0,00;13684,15;0,00;4096,00;77209600,00;77209600,00;0,00;0,00;3873,73;0,00;46128,00;15306752,00;15306752,00;914,00;480,00;770,68;0,00;7142,00;12017664,00;12017664,00;112,00;383,00;595,80;0,00;3126,00;1634304,00;1634304,00;17,00;118,00;81,72;0,00;467,00;724992,00;724992,00;5,00;114,00;LFP-Replace-0Resync1-1-NonBlocking-m4096-f341.90333333333336-d4-s1
LFP,Replace,0Resync,1,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;16384,00;100,00;3,00;5,00;50000000,00;341,90333333333336;false;0,10;4,00;8,00;5,00;0,00;false;1;Success;65132,38;184,53;0,00;568,00;324124672,00;324124672,00;51,80;54,66;48,88;815,00;19,66;0,00;24,00;1,00;1,00;0,00;0,00;0,00;0,00;4945,61;0,00;10177,00;365,00;634,00;61997056,00;61997056,00;33,00;257,00;10390,08;0,00;34013,00;2560,00;3375,00;39141376,00;39141376,00;1000,00;313,00;49777,02;0,00;4096,00;4096,00;4096,00;222986240,00;222986240,00;0,00;0,00;0,00;0,00;0,00;1462,00;378,00;0,00;0,00;0,00;0,00;49777,02;0,00;4096,00;222986240,00;222986240,00;0,00;0,00;10390,08;0,00;34013,00;39141376,00;39141376,00;1000,00;313,00;1929,05;0,00;6337,00;57032704,00;57032704,00;30,00;157,00;2789,65;0,00;3555,00;4571136,00;4571136,00;2,00;77,00;226,92;0,00;285,00;393216,00;393216,00;1,00;23,00;LFP-Replace-0Resync1-1-NonBlocking-m16384-f341.90333333333336-d4-s1
LFP,Replace,0Resync,1,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;341,90333333333336;false;0,10;4,00;8,00;5,00;0,00;false;1;Success;4763,04;6,94;95,53;637,00;23960576,00;23960576,00;2,03;2,12;1,90;17,00;2,00;0,00;39,00;1,00;1,00;0,00;0,00;0,00;0,00;156,83;0,00;3150,00;365,00;374,00;556032,00;556032,00;0,00;130,00;1032,16;0,00;45480,00;2560,00;2577,00;2642944,00;2642944,00;22,00;507,00;3572,05;0,00;4096,00;4096,00;4096,00;20761600,00;20761600,00;0,00;0,00;0,00;0,00;0,00;1462,00;1436,00;0,00;0,00;0,00;0,00;3572,05;0,00;4096,00;20761600,00;20761600,00;0,00;0,00;1032,16;0,00;45480,00;2642944,00;2642944,00;22,00;507,00;131,02;0,00;2646,00;407552,00;407552,00;0,00;80,00;20,38;0,00;398,00;108544,00;108544,00;0,00;25,00;5,43;0,00;106,00;39936,00;39936,00;0,00;25,00;LFP-Replace-0Resync1-1-NonBlocking-m1024-f341.90333333333336-d4-s1
LFP,Replace,0Resync,3,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;341,90333333333336;false;0,10;3,00;8,00;5,00;0,00;false;1;Success;590,39;3,73;93,55;72,00;2899968,00;2899968,00;0,79;0,39;1,35;4,00;0,46;0,00;9,00;1,00;1,00;0,00;0,00;0,00;0,00;17,82;0,00;364,00;45,00;45,00;54272,00;54272,00;0,00;11,00;126,26;0,00;5495,00;320,00;324,00;311296,00;311296,00;4,00;61,00;445,85;0,00;511,00;512,00;512,00;2534400,00;2534400,00;0,00;0,00;0,00;0,00;0,00;182,00;178,00;0,00;0,00;0,00;0,00;445,85;0,00;511,00;2534400,00;2534400,00;0,00;0,00;126,26;0,00;5495,00;311296,00;311296,00;4,00;61,00;15,56;0,00;320,00;45056,00;45056,00;0,00;9,00;2,25;0,00;44,00;9216,00;9216,00;0,00;2,00;0,46;0,00;9,00;0,00;0,00;0,00;0,00;LFP-Replace-0Resync3-3-NonBlocking-m1024-f341.90333333333336-d3-s1
LFP,Replace,0Resync,3,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;341,90333333333336;false;0,10;4,00;8,00;5,00;0,00;false;1;Success;4719,86;7,88;86,96;636,00;23164928,00;23164928,00;2,24;2,39;2,03;24,00;3,79;0,00;74,00;1,00;1,00;0,00;0,00;0,00;0,00;148,22;0,00;3010,00;365,00;372,00;591872,00;591872,00;7,00;153,00;995,79;0,00;43532,00;2560,00;2577,00;2466816,00;2466816,00;22,00;483,00;3572,05;0,00;4096,00;4096,00;4096,00;20106240,00;20106240,00;0,00;0,00;0,00;0,00;0,00;1462,00;1438,00;0,00;0,00;0,00;0,00;3572,05;0,00;4096,00;20106240,00;20106240,00;0,00;0,00;995,79;0,00;43532,00;2466816,00;2466816,00;22,00;483,00;122,57;0,00;2481,00;388096,00;388096,00;7,00;77,00;19,40;0,00;407,00;124928,00;124928,00;0,00;27,00;6,25;0,00;122,00;78848,00;78848,00;0,00;49,00;LFP-Replace-0Resync3-3-NonBlocking-m1024-f341.90333333333336-d4-s1
LFP,Replace,0Resync,3,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;0;false;0,10;4,00;8,00;5,00;0,00;false;1;Success;4772,10;4,19;100,00;585,00;23966720,00;23966720,00;0,00;0,00;0,00;0,00;0,26;0,00;5,00;1,00;1,00;0,00;0,00;0,00;0,00;149,50;0,00;2920,00;365,00;365,00;373760,00;373760,00;0,00;73,00;1048,58;0,00;46080,00;2560,00;2560,00;2621440,00;2621440,00;0,00;512,00;3573,76;0,00;4096,00;4096,00;4096,00;20971520,00;20971520,00;0,00;0,00;0,00;0,00;0,00;1462,00;1462,00;0,00;0,00;0,00;0,00;3573,76;0,00;4096,00;20971520,00;20971520,00;0,00;0,00;1048,58;0,00;46080,00;2621440,00;2621440,00;0,00;512,00;131,07;0,00;2560,00;327680,00;327680,00;0,00;64,00;16,38;0,00;320,00;40960,00;40960,00;0,00;8,00;2,05;0,00;40,00;5120,00;5120,00;0,00;1,00;LFP-Replace-0Resync3-3-NonBlocking-m1024-f0-d4-s1
LFP,Replace,0Resync,3,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;663,2924666666668;false;0,10;4,00;8,00;5,00;0,00;false;1;Success;4743,13;5,88;92,90;609,00;23518208,00;23518208,00;0,85;0,76;0,99;11,00;1,95;0,00;38,00;1,00;1,00;0,00;0,00;0,00;0,00;146,23;0,00;2916,00;365,00;368,00;459776,00;459776,00;3,00;117,00;1022,05;0,00;44415,00;2560,00;2568,00;2511872,00;2511872,00;12,00;492,00;3572,91;0,00;4096,00;4096,00;4096,00;20546560,00;20546560,00;0,00;0,00;0,00;0,00;0,00;1462,00;1451,00;0,00;0,00;0,00;0,00;3572,91;0,00;4096,00;20546560,00;20546560,00;0,00;0,00;1022,05;0,00;44415,00;2511872,00;2511872,00;12,00;492,00;125,18;0,00;2493,00;346112,00;346112,00;3,00;69,00;17,31;0,00;350,00;74752,00;74752,00;0,00;19,00;3,74;0,00;73,00;38912,00;38912,00;0,00;29,00;LFP-Replace-0Resync3-3-NonBlocking-m1024-f663.2924666666668-d4-s1
LFP,Replace,0Resync,3,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;341,90333333333336;false;0,10;4,00;8,00;5,00;0,00;false;1;Success;4719,86;7,88;86,96;636,00;23164928,00;23164928,00;2,24;2,39;2,03;24,00;3,79;0,00;74,00;1,00;1,00;0,00;0,00;0,00;0,00;148,22;0,00;3010,00;365,00;372,00;591872,00;591872,00;7,00;153,00;995,79;0,00;43532,00;2560,00;2577,00;2466816,00;2466816,00;22,00;483,00;3572,05;0,00;4096,00;4096,00;4096,00;20106240,00;20106240,00;0,00;0,00;0,00;0,00;0,00;1462,00;1438,00;0,00;0,00;0,00;0,00;3572,05;0,00;4096,00;20106240,00;20106240,00;0,00;0,00;995,79;0,00;43532,00;2466816,00;2466816,00;22,00;483,00;122,57;0,00;2481,00;388096,00;388096,00;7,00;77,00;19,40;0,00;407,00;124928,00;124928,00;0,00;27,00;6,25;0,00;122,00;78848,00;78848,00;0,00;49,00;LFP-Replace-0Resync3-3-NonBlocking-m1024-f341.90333333333336-d4-s1
LFP,Replace,0Resync,3,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;205,14200000000002;false;0,10;4,00;8,00;5,00;0,00;false;1;Success;4679,09;7,01;83,59;609,00;22429696,00;22429696,00;3,56;3,76;3,28;31,00;3,02;0,00;59,00;1,00;1,00;0,00;0,00;0,00;0,00;139,62;0,00;2874,00;365,00;371,00;517120,00;517120,00;7,00;144,00;966,09;0,00;42385,00;2560,00;2585,00;2369536,00;2369536,00;31,00;465,00;3570,35;0,00;4096,00;4096,00;4096,00;19543040,00;19543040,00;0,00;0,00;0,00;0,00;0,00;1462,00;1431,00;0,00;0,00;0,00;0,00;3570,35;0,00;4096,00;19543040,00;19543040,00;0,00;0,00;966,09;0,00;42385,00;2369536,00;2369536,00;31,00;465,00;116,79;0,00;2400,00;360448,00;360448,00;7,00;71,00;18,02;0,00;380,00;96256,00;96256,00;0,00;25,00;4,81;0,00;94,00;60416,00;60416,00;0,00;48,00;LFP-Replace-0Resync3-3-NonBlocking-m1024-f205.14200000000002-d4-s1
LFP,Replace,0Resync,3,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;34,190333333333335;false;0,10;4,00;8,00;5,00;0,00;false;1;BadResult;4377,12;10,70;0,00;573,00;18613248,00;18613248,00;31,75;32,89;30,37;421,00;5,53;0,00;108,00;1,00;1,00;0,00;0,00;0,00;0,00;109,30;0,00;2943,00;365,00;432,00;814080,00;814080,00;79,00;249,00;746,55;0,00;31930,00;2560,00;2916,00;1604608,00;1604608,00;504,00;324,00;3515,75;0,00;4094,00;4096,00;4096,00;16194560,00;16194560,00;0,00;0,00;0,00;0,00;0,00;1462,00;1039,00;0,00;0,00;0,00;0,00;3515,75;0,00;4094,00;16194560,00;16194560,00;0,00;0,00;746,55;0,00;31930,00;1604608,00;1604608,00;504,00;324,00;75,88;0,00;2111,00;495616,00;495616,00;71,00;80,00;23,64;0,00;611,00;207872,00;207872,00;8,00;84,00;9,78;0,00;221,00;110592,00;110592,00;0,00;86,00;LFP-Replace-0Resync3-3-NonBlocking-m1024-f34.190333333333335-d4-s1
LFP,Replace,0Resync,3,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;256,00;100,00;3,00;5,00;50000000,00;341,90333333333336;false;0,10;4,00;8,00;5,00;0,00;false;1;Success;1252,29;1,74;96,04;607,00;6011648,00;6011648,00;0,50;0,39;0,65;6,00;0,29;0,00;23,00;1,00;1,00;0,00;0,00;0,00;0,00;37,99;0,00;3000,00;365,00;367,00;114432,00;114432,00;3,00;94,00;261,68;0,00;46000,00;2560,00;2564,00;655616,00;655616,00;5,00;513,00;952,32;0,00;4096,00;4096,00;4096,00;5241600,00;5241600,00;0,00;0,00;0,00;0,00;0,00;1462,00;1456,00;0,00;0,00;0,00;0,00;952,32;0,00;4096,00;5241600,00;5241600,00;0,00;0,00;261,68;0,00;46000,00;655616,00;655616,00;5,00;513,00;32,58;0,00;2565,00;88064,00;88064,00;3,00;70,00;4,40;0,00;356,00;20224,00;20224,00;0,00;17,00;1,01;0,00;79,00;6144,00;6144,00;0,00;7,00;LFP-Replace-0Resync3-3-NonBlocking-m256-f341.90333333333336-d4-s1
LFP,Replace,0Resync,3,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;341,90333333333336;false;0,10;4,00;8,00;5,00;0,00;false;1;Success;4719,86;7,88;86,96;636,00;23164928,00;23164928,00;2,24;2,39;2,03;24,00;3,79;0,00;74,00;1,00;1,00;0,00;0,00;0,00;0,00;148,22;0,00;3010,00;365,00;372,00;591872,00;591872,00;7,00;153,00;995,79;0,00;43532,00;2560,00;2577,00;2466816,00;2466816,00;22,00;483,00;3572,05;0,00;4096,00;4096,00;4096,00;20106240,00;20106240,00;0,00;0,00;0,00;0,00;0,00;1462,00;1438,00;0,00;0,00;0,00;0,00;3572,05;0,00;4096,00;20106240,00;20106240,00;0,00;0,00;995,79;0,00;43532,00;2466816,00;2466816,00;22,00;483,00;122,57;0,00;2481,00;388096,00;388096,00;7,00;77,00;19,40;0,00;407,00;124928,00;124928,00;0,00;27,00;6,25;0,00;122,00;78848,00;78848,00;0,00;49,00;LFP-Replace-0Resync3-3-NonBlocking-m1024-f341.90333333333336-d4-s1
LFP,Replace,0Resync,3,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;341,90333333333336;false;0,10;4,00;8,00;5,00;0,00;false;1;Success;17018,38;32,30;51,73;574,00;81244160,00;81244160,00;10,22;9,96;10,57;102,00;14,34;0,00;70,00;1,00;1,00;0,00;0,00;0,00;0,00;596,38;0,00;3279,00;365,00;380,00;3739648,00;3739648,00;20,00;163,00;3375,31;0,00;39010,00;2560,00;2647,00;8855552,00;8855552,00;113,00;411,00;13032,36;0,00;4096,00;4096,00;4096,00;68648960,00;68648960,00;0,00;0,00;0,00;0,00;0,00;1462,00;1360,00;0,00;0,00;0,00;0,00;13032,36;0,00;4096,00;68648960,00;68648960,00;0,00;0,00;3375,31;0,00;39010,00;8855552,00;8855552,00;113,00;411,00;435,20;0,00;2421,00;2232320,00;2232320,00;18,00;80,00;110,80;0,00;604,00;1007616,00;1007616,00;2,00;46,00;50,38;0,00;254,00;499712,00;499712,00;0,00;37,00;LFP-Replace-0Resync3-3-NonBlocking-m4096-f341.90333333333336-d4-s1
LFP,Replace,0Resync,3,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;16384,00;100,00;3,00;5,00;50000000,00;341,90333333333336;false;0,10;4,00;8,00;5,00;0,00;false;1;Success;47359,87;58,93;5,96;154,00;129744896,00;129744896,00;17,44;17,77;17,05;505,00;11,47;0,00;14,00;1,00;1,00;0,00;0,00;0,00;0,00;735,73;0,00;1837,00;365,00;429,00;5144576,00;5144576,00;69,00;42,00;4931,58;0,00;14307,00;2560,00;3002,00;10158080,00;10158080,00;460,00;112,00;41681,09;0,00;4096,00;4096,00;4096,00;114442240,00;114442240,00;0,00;0,00;0,00;0,00;0,00;1462,00;956,00;0,00;0,00;0,00;0,00;41681,09;0,00;4096,00;114442240,00;114442240,00;0,00;0,00;4931,58;0,00;14307,00;10158080,00;10158080,00;460,00;112,00;502,17;0,00;1362,00;3768320,00;3768320,00;61,00;25,00;182,77;0,00;381,00;1032192,00;1032192,00;8,00;11,00;50,79;0,00;94,00;344064,00;344064,00;0,00;7,00;LFP-Replace-0Resync3-3-NonBlocking-m16384-f341.90333333333336-d4-s1
LFP,Replace,0Resync,3,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;341,90333333333336;false;0,10;4,00;8,00;5,00;0,00;false;1;Success;4719,86;7,88;86,96;636,00;23164928,00;23164928,00;2,24;2,39;2,03;24,00;3,79;0,00;74,00;1,00;1,00;0,00;0,00;0,00;0,00;148,22;0,00;3010,00;365,00;372,00;591872,00;591872,00;7,00;153,00;995,79;0,00;43532,00;2560,00;2577,00;2466816,00;2466816,00;22,00;483,00;3572,05;0,00;4096,00;4096,00;4096,00;20106240,00;20106240,00;0,00;0,00;0,00;0,00;0,00;1462,00;1438,00;0,00;0,00;0,00;0,00;3572,05;0,00;4096,00;20106240,00;20106240,00;0,00;0,00;995,79;0,00;43532,00;2466816,00;2466816,00;22,00;483,00;122,57;0,00;2481,00;388096,00;388096,00;7,00;77,00;19,40;0,00;407,00;124928,00;124928,00;0,00;27,00;6,25;0,00;122,00;78848,00;78848,00;0,00;49,00;LFP-Replace-0Resync3-3-NonBlocking-m1024-f341.90333333333336-d4-s1
FFP,Drop,Stop,1,None;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;341,90333333333336;false;0,10;3,00;8,00;5,00;0,00;false;2;FFP;560,69;1,82;0,00;0,00;2621440,00;2621440,00;0,34;0,00;0,82;1,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;45,00;45,00;0,00;0,00;0,00;0,00;113,97;0,00;2226,00;320,00;321,00;0,00;0,00;1,00;0,00;446,72;0,00;512,00;512,00;512,00;2621440,00;2621440,00;0,00;0,00;0,00;0,00;0,00;182,00;181,00;0,00;0,00;0,00;0,00;446,72;0,00;512,00;2621440,00;2621440,00;0,00;0,00;113,97;0,00;2226,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FFP-Drop-Stop-1-None-m1024-f341.90333333333336-d3-s2
FFP,Drop,Stop,1,None;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;341,90333333333336;false;0,10;4,00;8,00;5,00;0,00;false;2;FFP;3569,50;1,16;0,00;0,00;0,00;0,00;0,41;0,37;0,48;4,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;365,00;365,00;0,00;0,00;0,00;0,00;0,00;0,00;20,00;2560,00;2564,00;0,00;0,00;6,00;0,00;3569,50;0,00;4096,00;4096,00;4096,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1462,00;1458,00;0,00;0,00;0,00;0,00;3569,50;0,00;4096,00;0,00;0,00;0,00;0,00;0,00;0,00;20,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FFP-Drop-Stop-1-None-m1024-f341.90333333333336-d4-s2
FFP,Drop,Stop,1,None;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;0;false;0,10;4,00;8,00;5,00;0,00;false;2;Success;4772,10;4,19;100,00;585,00;23966720,00;23966720,00;0,00;0,00;0,00;0,00;0,26;0,00;5,00;1,00;1,00;0,00;0,00;0,00;0,00;149,50;0,00;2920,00;365,00;365,00;373760,00;373760,00;0,00;73,00;1048,58;0,00;20480,00;2560,00;2560,00;2621440,00;2621440,00;0,00;512,00;3573,76;0,00;4096,00;4096,00;4096,00;20971520,00;20971520,00;0,00;0,00;0,00;0,00;0,00;1462,00;1462,00;0,00;0,00;0,00;0,00;3573,76;0,00;4096,00;20971520,00;20971520,00;0,00;0,00;1048,58;0,00;20480,00;2621440,00;2621440,00;0,00;512,00;131,07;0,00;2560,00;327680,00;327680,00;0,00;64,00;16,38;0,00;320,00;40960,00;40960,00;0,00;8,00;2,05;0,00;40,00;5120,00;5120,00;0,00;1,00;FFP-Drop-Stop-1-None-m1024-f0-d4-s2
FFP,Drop,Stop,1,None;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;663,2924666666668;false;0,10;4,00;8,00;5,00;0,00;false;2;FFP;3572,05;1,24;0,00;0,00;0,00;0,00;0,19;0,15;0,24;3,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;365,00;365,00;0,00;0,00;0,00;0,00;0,00;0,00;10,00;2560,00;2563,00;0,00;0,00;3,00;0,00;3572,05;0,00;4096,00;4096,00;4096,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1462,00;1459,00;0,00;0,00;0,00;0,00;3572,05;0,00;4096,00;0,00;0,00;0,00;0,00;0,00;0,00;10,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FFP-Drop-Stop-1-None-m1024-f663.2924666666668-d4-s2
FFP,Drop,Stop,1,None;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;341,90333333333336;false;0,10;4,00;8,00;5,00;0,00;false;2;FFP;3569,50;1,16;0,00;0,00;0,00;0,00;0,41;0,37;0,48;4,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;365,00;365,00;0,00;0,00;0,00;0,00;0,00;0,00;20,00;2560,00;2564,00;0,00;0,00;6,00;0,00;3569,50;0,00;4096,00;4096,00;4096,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1462,00;1458,00;0,00;0,00;0,00;0,00;3569,50;0,00;4096,00;0,00;0,00;0,00;0,00;0,00;0,00;20,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FFP-Drop-Stop-1-None-m1024-f341.90333333333336-d4-s2
FFP,Drop,Stop,1,None;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;205,14200000000002;false;0,10;4,00;8,00;5,00;0,00;false;2;FFP;3564,38;1,13;0,00;0,00;0,00;0,00;0,61;0,61;0,61;6,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;365,00;365,00;0,00;0,00;0,00;0,00;0,00;0,00;35,00;2560,00;2566,00;0,00;0,00;6,00;0,00;3564,38;0,00;4096,00;4096,00;4096,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1462,00;1456,00;0,00;0,00;0,00;0,00;3564,38;0,00;4096,00;0,00;0,00;0,00;0,00;0,00;0,00;35,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FFP-Drop-Stop-1-None-m1024-f205.14200000000002-d4-s2
FFP,Drop,Stop,1,None;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;34,190333333333335;false;0,10;4,00;8,00;5,00;0,00;false;2;FFP;3515,67;1,09;0,00;0,00;0,00;0,00;3,21;3,32;3,05;20,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;365,00;368,00;0,00;0,00;1,00;0,00;0,00;0,00;245,00;2560,00;2580,00;0,00;0,00;39,00;0,00;3515,67;0,00;4090,00;4096,00;4096,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1462,00;1439,00;0,00;0,00;0,00;0,00;3515,67;0,00;4090,00;0,00;0,00;0,00;0,00;0,00;0,00;245,00;0,00;0,00;39,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FFP-Drop-Stop-1-None-m1024-f34.190333333333335-d4-s2
FFP,Drop,Stop,1,None;0,10;10,00;0,03;6000,00;0,01;0,00;256,00;100,00;3,00;5,00;50000000,00;341,90333333333336;false;0,10;4,00;8,00;5,00;0,00;false;2;FFP;1246,61;1,49;0,00;568,00;5961472,00;5961472,00;0,51;0,46;0,58;0,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;33,45;0,00;2613,00;365,00;365,00;75264,00;75264,00;0,00;60,00;261,27;0,00;20422,00;2560,00;2560,00;648448,00;648448,00;3,00;508,00;951,89;0,00;4096,00;4096,00;4096,00;5237760,00;5237760,00;0,00;0,00;0,00;0,00;0,00;1462,00;1462,00;0,00;0,00;0,00;0,00;951,89;0,00;4096,00;5237760,00;5237760,00;0,00;0,00;261,27;0,00;20422,00;648448,00;648448,00;3,00;508,00;32,42;0,00;2533,00;75264,00;75264,00;0,00;60,00;1,02;0,00;80,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FFP-Drop-Stop-1-None-m256-f341.90333333333336-d4-s2
