buildingBlocks;selectivity;maxToAverageRatio;averageLatency;averageBandwidth;averageCryptoTime;averageComputeTime;modelSize;failCheckPeriod;healthCheckPeriod;multicastSize;deadline;failureRate;adaptedFailures;backupsToAggregatorsRatio;depth;fanout;groupSize;concentration;random;seed;status;work;latency;completeness;circulatingAggregateIds;finalInboundBandwidth;finalOutboundBandwidth;observedFailureRate;observedContributorsFailureRate;observedWorkersFailureRate;abortedReplacements;work_Querier;failures_Querier;messages_Querier;initial_nodes_Querier;final_nodes_Querier;inbound_bandwidth_Querier;outbound_bandwidth_Querier;propagation_Querier;versions_Querier;work_Aggregator;failures_Aggregator;messages_Aggregator;initial_nodes_Aggregator;final_nodes_Aggregator;inbound_bandwidth_Aggregator;outbound_bandwidth_Aggregator;propagation_Aggregator;versions_Aggregator;work_LeafAggregator;failures_LeafAggregator;messages_LeafAggregator;initial_nodes_LeafAggregator;final_nodes_LeafAggregator;inbound_bandwidth_LeafAggregator;outbound_bandwidth_LeafAggregator;propagation_LeafAggregator;versions_LeafAggregator;work_Contributor;failures_Contributor;messages_Contributor;initial_nodes_Contributor;final_nodes_Contributor;inbound_bandwidth_Contributor;outbound_bandwidth_Contributor;propagation_Contributor;versions_Contributor;work_Backup;failures_Backup;messages_Backup;initial_nodes_Backup;final_nodes_Backup;inbound_bandwidth_Backup;outbound_bandwidth_Backup;propagation_Backup;versions_Backup;work_level_0;failures_level_0;messages_level_0;inbound_bandwidth_level_0;outbound_bandwidth_level_0;propagation_level_0;versions_level_0;work_level_1;failures_level_1;messages_level_1;inbound_bandwidth_level_1;outbound_bandwidth_level_1;propagation_level_1;versions_level_1;work_level_2;failures_level_2;messages_level_2;inbound_bandwidth_level_2;outbound_bandwidth_level_2;propagation_level_2;versions_level_2;work_level_3;failures_level_3;messages_level_3;inbound_bandwidth_level_3;outbound_bandwidth_level_3;propagation_level_3;versions_level_3;work_level_4;failures_level_4;messages_level_4;inbound_bandwidth_level_4;outbound_bandwidth_level_4;propagation_level_4;versions_level_4;work_level_5;failures_level_5;messages_level_5;inbound_bandwidth_level_5;outbound_bandwidth_level_5;propagation_level_5;versions_level_5;name
LFP,Drop,Stop,1,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;400;false;0,13;5,00;8,00;5,00;0,00;false;2;Success;37963,47;4,87;95,61;4548,00;189202432,00;189202432,00;1,26;1,28;1,24;124,00;0,26;0,00;5,00;1,00;1,00;0,00;0,00;0,00;0,00;1175,96;26,00;82078,00;2925,00;2941,00;2954240,00;2954240,00;12,00;577,00;8242,53;267,00;323726,00;20480,00;20595,00;20636672,00;20636672,00;150,00;3971,00;28544,72;419,00;32759,00;32768,00;32768,00;165611520,00;165611520,00;0,00;0,00;0,00;48,00;0,00;2925,00;2794,00;0,00;0,00;0,00;0,00;28544,72;419,00;32759,00;165611520,00;165611520,00;0,00;0,00;8242,53;267,00;323726,00;20636672,00;20636672,00;150,00;3971,00;1028,51;24,00;71770,00;2580480,00;2580480,00;12,00;504,00;129,02;1,00;9048,00;327680,00;327680,00;0,00;64,00;16,38;1,00;1120,00;40960,00;40960,00;0,00;8,00;2,05;0,00;140,00;5120,00;5120,00;0,00;1,00;LFP-Drop-Stop-1-FullSync-m1024-f400-d5-s2
LFP,Drop,Stop,1,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;0;false;0,13;4,00;8,00;5,00;0,00;false;2;Success;4772,10;4,32;100,00;585,00;23966720,00;23966720,00;0,00;0,00;0,00;0,00;0,26;0,00;5,00;1,00;1,00;0,00;0,00;0,00;0,00;149,50;0,00;10220,00;365,00;365,00;373760,00;373760,00;0,00;73,00;1048,58;0,00;40960,00;2560,00;2560,00;2621440,00;2621440,00;0,00;512,00;3573,76;0,00;4096,00;4096,00;4096,00;20971520,00;20971520,00;0,00;0,00;0,00;0,00;0,00;365,00;365,00;0,00;0,00;0,00;0,00;3573,76;0,00;4096,00;20971520,00;20971520,00;0,00;0,00;1048,58;0,00;40960,00;2621440,00;2621440,00;0,00;512,00;131,07;0,00;8960,00;327680,00;327680,00;0,00;64,00;16,38;0,00;1120,00;40960,00;40960,00;0,00;8,00;2,05;0,00;140,00;5120,00;5120,00;0,00;1,00;0,26;0,00;5,00;0,00;0,00;0,00;0,00;LFP-Drop-Stop-1-FullSync-m1024-f0-d4-s2
LFP,Drop,Stop,1,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;6400;false;0,13;4,00;8,00;5,00;0,00;false;2;Success;4771,43;4,27;99,80;584,00;23961600,00;23961600,00;0,07;0,05;0,10;1,00;0,26;0,00;5,00;1,00;1,00;0,00;0,00;0,00;0,00;149,25;0,00;10243,00;365,00;365,00;373760,00;373760,00;0,00;73,00;1048,17;3,00;40936,00;2560,00;2561,00;2616320,00;2616320,00;2,00;511,00;3573,76;2,00;4096,00;4096,00;4096,00;20971520,00;20971520,00;0,00;0,00;0,00;0,00;0,00;365,00;364,00;0,00;0,00;0,00;0,00;3573,76;2,00;4096,00;20971520,00;20971520,00;0,00;0,00;1048,17;3,00;40936,00;2616320,00;2616320,00;2,00;511,00;130,82;0,00;8983,00;327680,00;327680,00;0,00;64,00;16,38;0,00;1120,00;40960,00;40960,00;0,00;8,00;2,05;0,00;140,00;5120,00;5120,00;0,00;1,00;0,26;0,00;5,00;0,00;0,00;0,00;0,00;LFP-Drop-Stop-1-FullSync-m1024-f6400-d4-s2
LFP,Drop,Stop,1,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;400;false;0,13;4,00;8,00;5,00;0,00;false;2;Success;4744,31;4,22;93,72;569,00;23600128,00;23600128,00;1,02;0,95;1,12;18,00;0,26;0,00;5,00;1,00;1,00;0,00;0,00;0,00;0,00;147,00;4,00;10235,00;365,00;367,00;367616,00;367616,00;2,00;72,00;1026,71;29,00;40293,00;2560,00;2577,00;2578432,00;2578432,00;19,00;497,00;3570,35;39,00;4096,00;4096,00;4096,00;20654080,00;20654080,00;0,00;0,00;0,00;4,00;0,00;365,00;346,00;0,00;0,00;0,00;0,00;3570,35;39,00;4096,00;20654080,00;20654080,00;0,00;0,00;1026,71;29,00;40293,00;2578432,00;2578432,00;19,00;497,00;128,87;3,00;8973,00;321536,00;321536,00;2,00;63,00;16,08;1,00;1122,00;40960,00;40960,00;0,00;8,00;2,05;0,00;140,00;5120,00;5120,00;0,00;1,00;0,26;0,00;5,00;0,00;0,00;0,00;0,00;LFP-Drop-Stop-1-FullSync-m1024-f400-d4-s2
LFP,Drop,Stop,1,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;200;false;0,13;4,00;8,00;5,00;0,00;false;2;Success;4714,76;4,19;90,17;555,00;23284736,00;23284736,00;1,97;1,95;1,99;32,00;0,26;0,00;5,00;1,00;1,00;0,00;0,00;0,00;0,00;142,08;6,00;10015,00;365,00;369,00;358400,00;358400,00;3,00;70,00;1008,90;53,00;39839,00;2560,00;2589,00;2553856,00;2553856,00;31,00;485,00;3563,53;80,00;4096,00;4096,00;4096,00;20372480,00;20372480,00;0,00;0,00;0,00;7,00;0,00;365,00;332,00;0,00;0,00;0,00;0,00;3563,53;80,00;4096,00;20372480,00;20372480,00;0,00;0,00;1008,90;53,00;39839,00;2553856,00;2553856,00;31,00;485,00;124,42;5,00;8758,00;312320,00;312320,00;3,00;61,00;15,62;1,00;1117,00;40960,00;40960,00;0,00;8,00;2,05;0,00;140,00;5120,00;5120,00;0,00;1,00;0,26;0,00;5,00;0,00;0,00;0,00;0,00;LFP-Drop-Stop-1-FullSync-m1024-f200-d4-s2
LFP,Drop,Stop,1,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;100;false;0,13;4,00;8,00;5,00;0,00;false;2;Success;4676,85;4,12;75,58;535,00;22851584,00;22851584,00;4,04;4,17;3,86;53,00;0,26;0,00;5,00;1,00;1,00;0,00;0,00;0,00;0,00;140,80;12,00;10377,00;365,00;372,00;357376,00;357376,00;5,00;70,00;985,09;103,00;39070,00;2560,00;2610,00;2485248,00;2485248,00;65,00;465,00;3550,70;171,00;4094,00;4096,00;4096,00;20008960,00;20008960,00;0,00;0,00;0,00;13,00;0,00;365,00;308,00;0,00;0,00;0,00;0,00;3550,70;171,00;4094,00;20008960,00;20008960,00;0,00;0,00;985,09;103,00;39070,00;2485248,00;2485248,00;65,00;465,00;123,60;9,00;9225,00;316416,00;316416,00;4,00;62,00;15,41;3,00;1013,00;35840,00;35840,00;1,00;7,00;1,79;0,00;139,00;5120,00;5120,00;0,00;1,00;0,26;0,00;5,00;0,00;0,00;0,00;0,00;LFP-Drop-Stop-1-FullSync-m1024-f100-d4-s2
LFP,Drop,Stop,1,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;256,00;100,00;3,00;5,00;50000000,00;400;false;0,13;4,00;8,00;5,00;0,00;false;2;Success;1250,54;1,82;98,88;579,00;5984000,00;5984000,00;0,53;0,49;0,58;6,00;0,06;0,00;5,00;1,00;1,00;0,00;0,00;0,00;0,00;37,12;1,00;10296,00;365,00;365,00;93440,00;93440,00;1,00;73,00;261,47;16,00;40871,00;2560,00;2566,00;650240,00;650240,00;9,00;506,00;951,89;20,00;4096,00;4096,00;4096,00;5240320,00;5240320,00;0,00;0,00;0,00;1,00;0,00;365,00;359,00;0,00;0,00;0,00;0,00;951,89;20,00;4096,00;5240320,00;5240320,00;0,00;0,00;261,47;16,00;40871,00;650240,00;650240,00;9,00;506,00;32,51;0,00;9036,00;81920,00;81920,00;0,00;64,00;4,10;1,00;1120,00;10240,00;10240,00;1,00;8,00;0,51;0,00;140,00;1280,00;1280,00;0,00;1,00;0,06;0,00;5,00;0,00;0,00;0,00;0,00;LFP-Drop-Stop-1-FullSync-m256-f400-d4-s2
LFP,Drop,Stop,1,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;400;false;0,13;4,00;8,00;5,00;0,00;false;2;Success;4744,31;4,22;93,72;569,00;23600128,00;23600128,00;1,02;0,95;1,12;18,00;0,26;0,00;5,00;1,00;1,00;0,00;0,00;0,00;0,00;147,00;4,00;10235,00;365,00;367,00;367616,00;367616,00;2,00;72,00;1026,71;29,00;40293,00;2560,00;2577,00;2578432,00;2578432,00;19,00;497,00;3570,35;39,00;4096,00;4096,00;4096,00;20654080,00;20654080,00;0,00;0,00;0,00;4,00;0,00;365,00;346,00;0,00;0,00;0,00;0,00;3570,35;39,00;4096,00;20654080,00;20654080,00;0,00;0,00;1026,71;29,00;40293,00;2578432,00;2578432,00;19,00;497,00;128,87;3,00;8973,00;321536,00;321536,00;2,00;63,00;16,08;1,00;1122,00;40960,00;40960,00;0,00;8,00;2,05;0,00;140,00;5120,00;5120,00;0,00;1,00;0,26;0,00;5,00;0,00;0,00;0,00;0,00;LFP-Drop-Stop-1-FullSync-m1024-f400-d4-s2
LFP,Drop,Stop,1,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;400;false;0,13;4,00;8,00;5,00;0,00;false;2;Success;18490,80;15,33;76,88;540,00;91553792,00;91553792,00;3,81;4,00;3,55;40,00;1,02;0,00;5,00;1,00;1,00;0,00;0,00;0,00;0,00;554,60;9,00;9515,00;365,00;372,00;1269760,00;1269760,00;4,00;62,00;3978,04;97,00;39675,00;2560,00;2610,00;10063872,00;10063872,00;54,00;478,00;13957,15;164,00;4096,00;4096,00;4096,00;80220160,00;80220160,00;0,00;0,00;0,00;12,00;0,00;365,00;308,00;0,00;0,00;0,00;0,00;13957,15;164,00;4096,00;80220160,00;80220160,00;0,00;0,00;3978,04;97,00;39675,00;10063872,00;10063872,00;54,00;478,00;492,13;7,00;8374,00;1105920,00;1105920,00;3,00;54,00;55,30;2,00;1002,00;143360,00;143360,00;1,00;7,00;7,17;0,00;139,00;20480,00;20480,00;0,00;1,00;1,02;0,00;5,00;0,00;0,00;0,00;0,00;LFP-Drop-Stop-1-FullSync-m4096-f400-d4-s2
LFP,Drop,Stop,1,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;16384,00;100,00;3,00;5,00;50000000,00;400;false;0,13;4,00;8,00;5,00;0,00;false;2;Success;69539,64;57,69;32,92;422,00;304971776,00;304971776,00;14,30;14,40;14,16;202,00;4,10;0,00;5,00;1,00;1,00;0,00;0,00;0,00;0,00;1812,07;52,00;10889,00;365,00;396,00;4964352,00;4964352,00;23,00;61,00;12976,95;400,00;34541,00;2560,00;2794,00;32784384,00;32784384,00;251,00;361,00;54746,53;590,00;4096,00;4096,00;4096,00;267223040,00;267223040,00;0,00;0,00;0,00;29,00;0,00;365,00;100,00;0,00;0,00;0,00;0,00;54746,53;590,00;4096,00;267223040,00;267223040,00;0,00;0,00;12976,95;400,00;34541,00;32784384,00;32784384,00;251,00;361,00;1567,95;44,00;9471,00;4243456,00;4243456,00;20,00;52,00;212,17;8,00;1227,00;638976,00;638976,00;3,00;8,00;31,95;0,00;191,00;81920,00;81920,00;0,00;1,00;4,10;0,00;5,00;0,00;0,00;0,00;0,00;LFP-Drop-Stop-1-FullSync-m16384-f400-d4-s2
LFP,Drop,Stop,1,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;400;false;0,13;4,00;8,00;5,00;0,00;false;2;Success;4744,31;4,22;93,72;569,00;23600128,00;23600128,00;1,02;0,95;1,12;18,00;0,26;0,00;5,00;1,00;1,00;0,00;0,00;0,00;0,00;147,00;4,00;10235,00;365,00;367,00;367616,00;367616,00;2,00;72,00;1026,71;29,00;40293,00;2560,00;2577,00;2578432,00;2578432,00;19,00;497,00;3570,35;39,00;4096,00;4096,00;4096,00;20654080,00;20654080,00;0,00;0,00;0,00;4,00;0,00;365,00;346,00;0,00;0,00;0,00;0,00;3570,35;39,00;4096,00;20654080,00;20654080,00;0,00;0,00;1026,71;29,00;40293,00;2578432,00;2578432,00;19,00;497,00;128,87;3,00;8973,00;321536,00;321536,00;2,00;63,00;16,08;1,00;1122,00;40960,00;40960,00;0,00;8,00;2,05;0,00;140,00;5120,00;5120,00;0,00;1,00;0,26;0,00;5,00;0,00;0,00;0,00;0,00;LFP-Drop-Stop-1-FullSync-m1024-f400-d4-s2
LFP,Replace,0Resync,1,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;400;false;0,13;3,00;8,00;5,00;0,00;false;2;Success;595,59;3,61;96,88;72,00;2997248,00;2997248,00;0,57;0,39;0,81;2,00;0,26;0,00;5,00;1,00;1,00;0,00;0,00;0,00;0,00;18,12;1,00;362,00;45,00;46,00;46080,00;46080,00;0,00;9,00;130,49;2,00;4742,00;320,00;322,00;329728,00;329728,00;2,00;63,00;446,72;2,00;512,00;512,00;512,00;2621440,00;2621440,00;0,00;0,00;0,00;0,00;0,00;45,00;42,00;0,00;0,00;0,00;0,00;446,72;2,00;512,00;2621440,00;2621440,00;0,00;0,00;130,49;2,00;4742,00;329728,00;329728,00;2,00;63,00;16,08;1,00;322,00;40960,00;40960,00;0,00;8,00;2,05;0,00;40,00;5120,00;5120,00;0,00;1,00;0,26;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;LFP-Replace-0Resync1-1-NonBlocking-m1024-f400-d3-s2
LFP,Replace,0Resync,1,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;400;false;0,13;4,00;8,00;5,00;0,00;false;2;Success;4751,83;4,92;96,24;602,00;23730176,00;23730176,00;1,19;1,22;1,15;17,00;0,87;0,00;17,00;1,00;1,00;0,00;0,00;0,00;0,00;153,17;4,00;3067,00;365,00;369,00;479232,00;479232,00;0,00;97,00;1027,43;30,00;37798,00;2560,00;2577,00;2596864,00;2596864,00;18,00;505,00;3570,35;50,00;4096,00;4096,00;4096,00;20654080,00;20654080,00;0,00;0,00;0,00;6,00;0,00;365,00;344,00;0,00;0,00;0,00;0,00;3570,35;50,00;4096,00;20654080,00;20654080,00;0,00;0,00;1027,43;30,00;37798,00;2596864,00;2596864,00;18,00;505,00;130,08;3,00;2616,00;387072,00;387072,00;0,00;74,00;19,35;1,00;378,00;74752,00;74752,00;0,00;16,00;3,74;0,00;73,00;17408,00;17408,00;0,00;7,00;0,87;0,00;17,00;0,00;0,00;0,00;0,00;LFP-Replace-0Resync1-1-NonBlocking-m1024-f400-d4-s2
LFP,Replace,0Resync,1,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;400;false;0,13;5,00;8,00;5,00;0,00;false;2;Success;38063,14;9,06;96,05;5036,00;191028224,00;191028224,00;2,30;2,32;2,27;120,00;2,20;0,00;43,00;1,00;1,00;0,00;0,00;0,00;0,00;1265,77;47,00;25348,00;2925,00;2966,00;4380672,00;4380672,00;0,00;968,00;8250,45;488,00;303600,00;20480,00;20600,00;21036032,00;21036032,00;154,00;4068,00;28544,72;760,00;32759,00;32768,00;32768,00;165611520,00;165611520,00;0,00;0,00;0,00;76,00;0,00;2925,00;2764,00;0,00;0,00;0,00;0,00;28544,72;760,00;32759,00;165611520,00;165611520,00;0,00;0,00;8250,45;488,00;303600,00;21036032,00;21036032,00;154,00;4068,00;1048,75;44,00;21106,00;3231744,00;3231744,00;0,00;622,00;161,83;2,00;3164,00;802816,00;802816,00;0,00;168,00;40,14;1,00;784,00;301056,00;301056,00;0,00;143,00;15,05;0,00;294,00;45056,00;45056,00;0,00;35,00;LFP-Replace-0Resync1-1-NonBlocking-m1024-f400-d5-s2
LFP,Replace,0Resync,1,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;0;false;0,13;4,00;8,00;5,00;0,00;false;2;Success;4772,10;4,19;100,00;585,00;23966720,00;23966720,00;0,00;0,00;0,00;0,00;0,26;0,00;5,00;1,00;1,00;0,00;0,00;0,00;0,00;149,50;0,00;2920,00;365,00;365,00;373760,00;373760,00;0,00;73,00;1048,58;0,00;38400,00;2560,00;2560,00;2621440,00;2621440,00;0,00;512,00;3573,76;0,00;4096,00;4096,00;4096,00;20971520,00;20971520,00;0,00;0,00;0,00;0,00;0,00;365,00;365,00;0,00;0,00;0,00;0,00;3573,76;0,00;4096,00;20971520,00;20971520,00;0,00;0,00;1048,58;0,00;38400,00;2621440,00;2621440,00;0,00;512,00;131,07;0,00;2560,00;327680,00;327680,00;0,00;64,00;16,38;0,00;320,00;40960,00;40960,00;0,00;8,00;2,05;0,00;40,00;5120,00;5120,00;0,00;1,00;0,26;0,00;5,00;0,00;0,00;0,00;0,00;LFP-Replace-0Resync1-1-NonBlocking-m1024-f0-d4-s2
LFP,Replace,0Resync,1,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;6400;false;0,13;4,00;8,00;5,00;0,00;false;2;Success;4772,81;4,40;99,80;591,00;23993344,00;23993344,00;0,07;0,05;0,10;1,00;0,51;0,00;10,00;1,00;1,00;0,00;0,00;0,00;0,00;150,37;0,00;2945,00;365,00;365,00;401408,00;401408,00;0,00;79,00;1048,17;3,00;38377,00;2560,00;2561,00;2620416,00;2620416,00;2,00;512,00;3573,76;2,00;4096,00;4096,00;4096,00;20971520,00;20971520,00;0,00;0,00;0,00;0,00;0,00;365,00;364,00;0,00;0,00;0,00;0,00;3573,76;2,00;4096,00;20971520,00;20971520,00;0,00;0,00;1048,17;3,00;38377,00;2620416,00;2620416,00;2,00;512,00;131,02;0,00;2567,00;336896,00;336896,00;0,00;66,00;16,84;0,00;329,00;50176,00;50176,00;0,00;10,00;2,51;0,00;49,00;14336,00;14336,00;0,00;3,00;0,51;0,00;10,00;0,00;0,00;0,00;0,00;LFP-Replace-0Resync1-1-NonBlocking-m1024-f6400-d4-s2
LFP,Replace,0Resync,1,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;400;false;0,13;4,00;8,00;5,00;0,00;false;2;Success;4751,83;4,92;96,24;602,00;23730176,00;23730176,00;1,19;1,22;1,15;17,00;0,87;0,00;17,00;1,00;1,00;0,00;0,00;0,00;0,00;153,17;4,00;3067,00;365,00;369,00;479232,00;479232,00;0,00;97,00;1027,43;30,00;37798,00;2560,00;2577,00;2596864,00;2596864,00;18,00;505,00;3570,35;50,00;4096,00;4096,00;4096,00;20654080,00;20654080,00;0,00;0,00;0,00;6,00;0,00;365,00;344,00;0,00;0,00;0,00;0,00;3570,35;50,00;4096,00;20654080,00;20654080,00;0,00;0,00;1027,43;30,00;37798,00;2596864,00;2596864,00;18,00;505,00;130,08;3,00;2616,00;387072,00;387072,00;0,00;74,00;19,35;1,00;378,00;74752,00;74752,00;0,00;16,00;3,74;0,00;73,00;17408,00;17408,00;0,00;7,00;0,87;0,00;17,00;0,00;0,00;0,00;0,00;LFP-Replace-0Resync1-1-NonBlocking-m1024-f400-d4-s2
LFP,Replace,0Resync,1,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;200;false;0,13;4,00;8,00;5,00;0,00;false;2;Success;4728,58;5,78;93,55;620,00;23492608,00;23492608,00;2,89;3,00;2,73;29,00;1,74;0,00;34,00;1,00;1,00;0,00;0,00;0,00;0,00;153,28;8,00;3129,00;365,00;372,00;538624,00;538624,00;0,00;121,00;1010,04;73,00;37168,00;2560,00;2589,00;2581504,00;2581504,00;31,00;499,00;3563,53;123,00;4096,00;4096,00;4096,00;20372480,00;20372480,00;0,00;0,00;0,00;9,00;0,00;365,00;329,00;0,00;0,00;0,00;0,00;3563,53;123,00;4096,00;20372480,00;20372480,00;0,00;0,00;1010,04;73,00;37168,00;2581504,00;2581504,00;31,00;499,00;128,09;6,00;2637,00;413696,00;413696,00;0,00;78,00;20,68;2,00;404,00;90112,00;90112,00;0,00;21,00;4,51;0,00;88,00;34816,00;34816,00;0,00;22,00;1,74;0,00;34,00;0,00;0,00;0,00;0,00;LFP-Replace-0Resync1-1-NonBlocking-m1024-f200-d4-s2
LFP,Replace,0Resync,1,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;100;false;0,13;4,00;8,00;5,00;0,00;false;2;Success;4822,43;43,57;0,00;882,00;25228288,00;25228288,00;43,61;43,75;43,44;111,00;2,51;0,00;49,00;1,00;1,00;0,00;0,00;0,00;0,00;260,40;211,00;6364,00;365,00;537,00;1880064,00;1880064,00;38,00;383,00;1008,82;1195,00;37440,00;2560,00;2671,00;3339264,00;3339264,00;291,00;499,00;3550,70;1792,00;4094,00;4096,00;4096,00;20008960,00;20008960,00;0,00;0,00;0,00;82,00;0,00;365,00;82,00;0,00;0,00;0,00;0,00;3550,70;1792,00;4094,00;20008960,00;20008960,00;0,00;0,00;1008,82;1195,00;37440,00;3339264,00;3339264,00;291,00;499,00;169,98;186,00;4443,00;1488896,00;1488896,00;35,00;210,00;73,63;21,00;1585,00;340992,00;340992,00;2,00;137,00;16,79;4,00;336,00;50176,00;50176,00;1,00;36,00;2,51;0,00;49,00;0,00;0,00;0,00;0,00;LFP-Replace-0Resync1-1-NonBlocking-m1024-f100-d4-s2
LFP,Replace,0Resync,1,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;256,00;100,00;3,00;5,00;50000000,00;400;false;0,13;4,00;8,00;5,00;0,00;false;2;Success;1252,16;1,76;98,54;614,00;6016256,00;6016256,00;0,51;0,46;0,58;6,00;0,42;0,00;33,00;1,00;1,00;0,00;0,00;0,00;0,00;38,37;1,00;3026,00;365,00;365,00;119552,00;119552,00;0,00;100,00;261,47;16,00;38339,00;2560,00;2566,00;656384,00;656384,00;7,00;514,00;951,89;19,00;4096,00;4096,00;4096,00;5240320,00;5240320,00;0,00;0,00;0,00;1,00;0,00;365,00;359,00;0,00;0,00;0,00;0,00;951,89;19,00;4096,00;5240320,00;5240320,00;0,00;0,00;261,47;16,00;38339,00;656384,00;656384,00;7,00;514,00;32,82;0,00;2592,00;91392,00;91392,00;0,00;73,00;4,57;1,00;357,00;19712,00;19712,00;0,00;17,00;0,99;0,00;77,00;8448,00;8448,00;0,00;10,00;0,42;0,00;33,00;0,00;0,00;0,00;0,00;LFP-Replace-0Resync1-1-NonBlocking-m256-f400-d4-s2
LFP,Replace,0Resync,1,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;400;false;0,13;4,00;8,00;5,00;0,00;false;2;Success;4751,83;4,92;96,24;602,00;23730176,00;23730176,00;1,19;1,22;1,15;17,00;0,87;0,00;17,00;1,00;1,00;0,00;0,00;0,00;0,00;153,17;4,00;3067,00;365,00;369,00;479232,00;479232,00;0,00;97,00;1027,43;30,00;37798,00;2560,00;2577,00;2596864,00;2596864,00;18,00;505,00;3570,35;50,00;4096,00;4096,00;4096,00;20654080,00;20654080,00;0,00;0,00;0,00;6,00;0,00;365,00;344,00;0,00;0,00;0,00;0,00;3570,35;50,00;4096,00;20654080,00;20654080,00;0,00;0,00;1027,43;30,00;37798,00;2596864,00;2596864,00;18,00;505,00;130,08;3,00;2616,00;387072,00;387072,00;0,00;74,00;19,35;1,00;378,00;74752,00;74752,00;0,00;16,00;3,74;0,00;73,00;17408,00;17408,00;0,00;7,00;0,87;0,00;17,00;0,00;0,00;0,00;0,00;LFP-Replace-0Resync1-1-NonBlocking-m1024-f400-d4-s2
LFP,Replace,0Resync,1,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;400;false;0,13;4,00;8,00;5,00;0,00;false;2;Success;18242,68;27,70;87,72;649,00;92291072,00;92291072,00;6,59;6,69;6,44;52,00;9,01;0,00;44,00;1,00;1,00;0,00;0,00;0,00;0,00;688,23;18,00;3640,00;365,00;382,00;3375104,00;3375104,00;0,00;164,00;3888,59;175,00;36641,00;2560,00;2612,00;10641408,00;10641408,00;63,00;485,00;13656,85;274,00;4096,00;4096,00;4096,00;78274560,00;78274560,00;0,00;0,00;0,00;23,00;0,00;365,00;296,00;0,00;0,00;0,00;0,00;13656,85;274,00;4096,00;78274560,00;78274560,00;0,00;0,00;3888,59;175,00;36641,00;10641408,00;10641408,00;63,00;485,00;530,13;14,00;2868,00;2457600,00;2457600,00;0,00;90,00;121,24;4,00;592,00;737280,00;737280,00;0,00;40,00;36,86;0,00;180,00;180224,00;180224,00;0,00;34,00;9,01;0,00;44,00;0,00;0,00;0,00;0,00;LFP-Replace-0Resync1-1-NonBlocking-m4096-f400-d4-s2
