;strategy;selectivity;maxToAverageRatio;averageLatency;averageCryptoTime;averageComputeTime;failCheckPeriod;healthCheckPeriod;multicastSize;deadline;failureRate;depth;fanout;groupSize;concentration;random;seed;status;work;latency;completeness;circulatingAggregateIds;finalUsedBandwidth;observedFailureRate;work_Querier;failures_Querier;messages_Querier;initial_nodes_Querier;final_nodes_Querier;bandwidth_Querier;work_Aggregator;failures_Aggregator;messages_Aggregator;initial_nodes_Aggregator;final_nodes_Aggregator;bandwidth_Aggregator;work_LeafAggregator;failures_LeafAggregator;messages_LeafAggregator;initial_nodes_LeafAggregator;final_nodes_LeafAggregator;bandwidth_LeafAggregator;work_Contributor;failures_Contributor;messages_Contributor;initial_nodes_Contributor;final_nodes_Contributor;bandwidth_Contributor;work_Backup;failures_Backup;messages_Backup;initial_nodes_Backup;final_nodes_Backup;bandwidth_Backup
216791;STRAW;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;5e-05;6,0;4,0;4,0;0,0;True;STRAW-f0,00005-s4-d6-c0-979;Deadline;10981500,0;3900,0;0,0;1359,0;51651,0;0,2;0,0;0,0;0,0;1,0;1,0;0,0;0,0;2,0;5411,0;1364,0;1364,0;1323,0;6933900,0;4,0;67833,0;4096,0;4096,0;4088,0;4047600,0;15,0;5783,0;5784,0;5784,0;46240,0;0,0;10,0;0,0;4096,0;4096,0;0,0
217382;STRAW;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;5e-05;6,0;4,0;5,0;0,0;True;STRAW-f0,00005-s5-d6-c0-980;Deadline;13423400,0;4000,0;0,0;1364,0;65148,0;0,16;0,0;0,0;0,0;1,0;1,0;0,0;0,0;1,0;6781,0;1705,0;1705,0;1669,0;8752500,0;13,0;115658,0;5120,0;5120,0;5112,0;4670900,0;9,0;5839,0;5839,0;5839,0;58367,0;0,0;6,0;0,0;5120,0;5120,0;0,0
217974;STRAW;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;5e-05;6,0;4,0;6,0;0,0;True;STRAW-f0,00005-s6-d6-c0-981;Deadline;15664900,0;4100,0;0,0;1365,0;77761,0;0,26;0,0;0,0;2,0;1,0;1,0;0,0;0,0;1,0;8128,0;2046,0;2046,0;1999,0;10440000,0;17,0;187866,0;6144,0;6144,0;6131,0;5224900,0;15,0;5806,0;5807,0;5807,0;69631,0;0,0;19,0;0,0;6144,0;6144,0;0,0
218567;STRAW;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;5e-05;6,0;4,0;3,0;0,0;True;STRAW-f0,00005-s3-d6-c0-982;Deadline;8726100,0;3800,0;0,0;1355,0;38945,0;0,21;0,0;0,0;0,0;1,0;1,0;0,0;0,0;3,0;4040,0;1023,0;1023,0;977,0;5233500,0;5,0;40237,0;3072,0;3072,0;3063,0;3492600,0;10,0;5822,0;5822,0;5822,0;34905,0;0,0;9,0;0,0;3072,0;3072,0;0,0
219161;STRAW;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;5e-05;6,0;4,0;4,0;0,0;True;STRAW-f0,00005-s4-d6-c0-983;Deadline;11047400,0;3900,0;0,0;1359,0;51894,0;0,25;0,0;0,0;0,0;1,0;1,0;0,0;0,0;6,0;5372,0;1364,0;1364,0;1300,0;6973800,0;12,0;68033,0;4096,0;4096,0;4072,0;4073600,0;14,0;5820,0;5822,0;5822,0;46522,0;0,0;7,0;0,0;4096,0;4096,0;0,0
219756;STRAW;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;5e-05;6,0;4,0;5,0;0,0;True;STRAW-f0,00005-s5-d6-c0-984;Deadline;13281100,0;4000,0;0,0;1359,0;64483,0;0,22;0,0;0,0;0,0;1,0;1,0;0,0;0,0;2,0;6735,0;1705,0;1705,0;1634,0;8658900,0;9,0;115043,0;5120,0;5120,0;5101,0;4622200,0;16,0;5779,0;5779,0;5779,0;57748,0;0,0;12,0;0,0;5120,0;5120,0;0,0
220352;STRAW;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;5e-05;6,0;4,0;6,0;0,0;True;STRAW-f0,00005-s6-d6-c0-985;Deadline;15643500,0;4000,0;0,0;1359,0;77642,0;0,11;0,0;0,0;0,0;1,0;1,0;0,0;0,0;4,0;8113,0;2046,0;2046,0;1987,0;10427700,0;7,0;188023,0;6144,0;6144,0;6126,0;5215800,0;5,0;5796,0;5796,0;5796,0;69529,0;0,0;7,0;0,0;6144,0;6144,0;0,0
220949;STRAW;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;5e-05;6,0;4,0;3,0;0,0;True;STRAW-f0,00005-s3-d6-c0-986;Deadline;8758700,0;3800,0;0,0;1365,0;39105,0;0,2;0,0;0,0;1,0;1,0;1,0;0,0;0,0;1,0;4067,0;1023,0;1023,0;1004,0;5253600,0;8,0;40366,0;3072,0;3072,0;3064,0;3505100,0;13,0;5842,0;5842,0;5842,0;35037,0;0,0;4,0;0,0;3072,0;3072,0;0,0
221547;STRAW;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;5e-05;6,0;4,0;4,0;0,0;True;STRAW-f0,00005-s4-d6-c0-987;Deadline;11015000,0;3900,0;0,0;1345,0;51729,0;0,2;0,0;0,0;0,0;1,0;1,0;0,0;0,0;3,0;5353,0;1364,0;1364,0;1287,0;6955200,0;4,0;67971,0;4096,0;4096,0;4066,0;4059800,0;15,0;5802,0;5803,0;5803,0;46376,0;0,0;8,0;0,0;4096,0;4096,0;0,0
222146;STRAW;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;5e-05;6,0;4,0;5,0;0,0;True;STRAW-f0,00005-s5-d6-c0-988;Deadline;13250400,0;4000,0;0,0;1359,0;64348,0;0,18;0,0;0,0;0,0;1,0;1,0;0,0;0,0;7,0;6738,0;1705,0;1705,0;1638,0;8640300,0;6,0;115009,0;5120,0;5120,0;5100,0;4610100,0;10,0;5764,0;5764,0;5764,0;57610,0;0,0;8,0;0,0;5120,0;5120,0;0,0
222746;STRAW;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;5e-05;6,0;4,0;6,0;0,0;True;STRAW-f0,00005-s6-d6-c0-989;Deadline;15724500,0;4100,0;0,0;1359,0;77957,0;0,18;0,0;0,0;0,0;1,0;1,0;0,0;0,0;3,0;8062,0;2046,0;2046,0;1942,0;10479000,0;11,0;187981,0;6144,0;6144,0;6120,0;5245500,0;13,0;5830,0;5830,0;5830,0;69895,0;0,0;9,0;0,0;6144,0;6144,0;0,0
223347;STRAW;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;5e-05;6,0;4,0;3,0;0,0;True;STRAW-f0,00005-s3-d6-c0-990;Deadline;8658000,0;3800,0;0,0;1359,0;38692,0;0,19;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;4059,0;1023,0;1023,0;994,0;5193300,0;6,0;39982,0;3072,0;3072,0;3065,0;3464700,0;9,0;5775,0;5775,0;5775,0;34633,0;0,0;9,0;0,0;3072,0;3072,0;0,0
223949;STRAW;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;5e-05;6,0;4,0;4,0;0,0;True;STRAW-f0,00005-s4-d6-c0-991;Deadline;11005800,0;3900,0;0,0;1347,0;51704,0;0,19;0,0;0,0;0,0;1,0;1,0;0,0;0,0;2,0;5367,0;1364,0;1364,0;1297,0;6949500,0;4,0;67953,0;4096,0;4096,0;4070,0;4056300,0;12,0;5797,0;5797,0;5797,0;46337,0;0,0;11,0;0,0;4096,0;4096,0;0,0
224552;STRAW;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;5e-05;6,0;4,0;5,0;0,0;True;STRAW-f0,00005-s5-d6-c0-992;Deadline;13181600,0;4000,0;0,0;1359,0;64048,0;0,18;0,0;0,0;0,0;1,0;1,0;0,0;0,0;5,0;6730,0;1705,0;1705,0;1636,0;8593500,0;15,0;114551,0;5120,0;5120,0;5094,0;4588100,0;8,0;5736,0;5736,0;5736,0;57318,0;0,0;3,0;0,0;5120,0;5120,0;0,0
225156;STRAW;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;5e-05;6,0;4,0;6,0;0,0;True;STRAW-f0,00005-s6-d6-c0-993;Deadline;15698100,0;4100,0;0,0;1337,0;77770,0;0,18;0,0;0,0;0,0;1,0;1,0;0,0;0,0;2,0;8007,0;2046,0;2046,0;1901,0;10463700,0;6,0;188341,0;6144,0;6144,0;6106,0;5234400,0;16,0;5820,0;5820,0;5820,0;69763,0;0,0;13,0;0,0;6144,0;6144,0;0,0
225761;STRAW;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;5e-05;6,0;4,0;3,0;0,0;True;STRAW-f0,00005-s3-d6-c0-994;Deadline;8641300,0;3800,0;0,0;1353,0;38599,0;0,23;0,0;0,0;0,0;1,0;1,0;0,0;0,0;3,0;4036,0;1023,0;1023,0;981,0;5183700,0;3,0;39935,0;3072,0;3072,0;3055,0;3457600,0;15,0;5764,0;5764,0;5764,0;34563,0;0,0;9,0;0,0;3072,0;3072,0;0,0
226367;STRAW;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;5e-05;6,0;4,0;4,0;0,0;True;STRAW-f0,00005-s4-d6-c0-995;Deadline;11032300,0;3900,0;0,0;1355,0;51808,0;0,21;0,0;0,0;0,0;1,0;1,0;0,0;0,0;2,0;5356,0;1364,0;1364,0;1285,0;6964800,0;10,0;68016,0;4096,0;4096,0;4071,0;4067500,0;12,0;5813,0;5814,0;5814,0;46452,0;0,0;9,0;0,0;4096,0;4096,0;0,0
226974;STRAW;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;5e-05;6,0;4,0;5,0;0,0;True;STRAW-f0,00005-s5-d6-c0-996;Deadline;13229800,0;3900,0;0,0;1355,0;64240,0;0,21;0,0;0,0;0,0;1,0;1,0;0,0;0,0;7,0;6721,0;1705,0;1705,0;1632,0;8627100,0;6,0;114908,0;5120,0;5120,0;5089,0;4602700,0;12,0;5755,0;5755,0;5755,0;57519,0;0,0;13,0;0,0;5120,0;5120,0;0,0
227582;STRAW;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;5e-05;6,0;4,0;6,0;0,0;True;STRAW-f0,00005-s6-d6-c0-997;Deadline;15518600,0;4100,0;0,0;1359,0;77058,0;0,14;0,0;0,0;0,0;1,0;1,0;0,0;0,0;4,0;8077,0;2046,0;2046,0;1963,0;10341900,0;14,0;187161,0;6144,0;6144,0;6114,0;5176700,0;4,0;5753,0;5753,0;5753,0;68981,0;0,0;6,0;0,0;6144,0;6144,0;0,0
228191;STRAW;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;5e-05;6,0;4,0;3,0;0,0;True;STRAW-f0,00005-s3-d6-c0-998;Success;8701500,0;3900,0;100,0;1365,0;38901,0;0,19;0,0;0,0;3,0;1,0;1,0;0,0;0,0;1,0;4092,0;1023,0;1023,0;1023,0;5220900,0;1,0;40152,0;3072,0;3072,0;3072,0;3480600,0;14,0;5801,0;5801,0;5801,0;34806,0;0,0;8,0;0,0;3072,0;3072,0;0,0
228801;STRAW;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;5e-05;6,0;4,0;4,0;0,0;True;STRAW-f0,00005-s4-d6-c0-999;Deadline;10989300,0;3900,0;0,0;1354,0;51653,0;0,18;0,0;0,0;0,0;1,0;1,0;0,0;0,0;2,0;5379,0;1364,0;1364,0;1304,0;6937800,0;7,0;67831,0;4096,0;4096,0;4075,0;4051500,0;13,0;5789,0;5790,0;5790,0;46274,0;0,0;5,0;0,0;4096,0;4096,0;0,0
229412;STRAW;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;5e-05;6,0;4,0;5,0;0,0;True;STRAW-f0,00005-s5-d6-c0-1000;Deadline;13267100,0;3900,0;0,0;1354,0;64409,0;0,21;0,0;0,0;0,0;1,0;1,0;0,0;0,0;3,0;6724,0;1705,0;1705,0;1628,0;8650500,0;9,0;114993,0;5120,0;5120,0;5096,0;4616600,0;12,0;5772,0;5773,0;5773,0;57685,0;0,0;14,0;0,0;5120,0;5120,0;0,0
230024;STRAW;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;5e-05;6,0;4,0;6,0;0,0;True;STRAW-f0,00005-s6-d6-c0-1001;Deadline;15658600,0;4100,0;0,0;1364,0;77672,0;0,29;0,0;0,0;0,0;1,0;1,0;0,0;0,0;6,0;8058,0;2046,0;2046,0;1951,0;10432200,0;19,0;187462,0;6144,0;6144,0;6107,0;5226400,0;14,0;5808,0;5810,0;5810,0;69614,0;0,0;19,0;0,0;6144,0;6144,0;0,0
230637;STRAW;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;5e-05;6,0;4,0;3,0;0,0;True;STRAW-f0,00005-s3-d6-c0-1002;Deadline;8704900,0;3700,0;0,0;1359,0;38844,0;0,22;0,0;0,0;0,0;1,0;1,0;0,0;0,0;4,0;4023,0;1023,0;1023,0;972,0;5220600,0;8,0;40152,0;3072,0;3072,0;3051,0;3484300,0;9,0;5808,0;5808,0;5808,0;34821,0;0,0;8,0;0,0;3072,0;3072,0;0,0
231251;STRAW;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;5e-05;6,0;4,0;4,0;0,0;True;STRAW-f0,00005-s4-d6-c0-1003;Deadline;10877000,0;3900,0;0,0;1359,0;51204,0;0,2;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;5403,0;1364,0;1364,0;1318,0;6867300,0;8,0;67362,0;4096,0;4096,0;4085,0;4009700,0;10,0;5729,0;5730,0;5730,0;45801,0;0,0;12,0;0,0;4096,0;4096,0;0,0
231866;STRAW;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;5e-05;6,0;4,0;5,0;0,0;True;STRAW-f0,00005-s5-d6-c0-1004;Deadline;13210600,0;4000,0;0,0;1365,0;64184,0;0,27;0,0;0,0;1,0;1,0;1,0;0,0;0,0;4,0;6736,0;1705,0;1705,0;1642,0;8611800,0;19,0;114604,0;5120,0;5120,0;5095,0;4598800,0;10,0;5749,0;5751,0;5751,0;57447,0;0,0;14,0;0,0;5120,0;5120,0;0,0
232482;STRAW;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;5e-05;6,0;4,0;6,0;0,0;True;STRAW-f0,00005-s6-d6-c0-1005;Deadline;15594800,0;4100,0;0,0;1365,0;77437,0;0,16;0,0;0,0;2,0;1,0;1,0;0,0;0,0;3,0;8116,0;2046,0;2046,0;1995,0;10393800,0;12,0;187492,0;6144,0;6144,0;6123,0;5201000,0;7,0;5779,0;5780,0;5780,0;69319,0;0,0;11,0;0,0;6144,0;6144,0;0,0
233099;STRAW;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;5e-05;6,0;4,0;3,0;0,0;True;STRAW-f0,00005-s3-d6-c0-1006;Deadline;8583900,0;3800,0;0,0;1364,0;38400,0;0,16;0,0;0,0;0,0;1,0;1,0;0,0;0,0;3,0;4063,0;1023,0;1023,0;1000,0;5149500,0;4,0;39704,0;3072,0;3072,0;3063,0;3434400,0;8,0;5724,0;5726,0;5726,0;34337,0;0,0;6,0;0,0;3072,0;3072,0;0,0
233717;STRAW;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;5e-05;6,0;4,0;4,0;0,0;True;STRAW-f0,00005-s4-d6-c0-1007;Deadline;11046500,0;3900,0;0,0;1345,0;51866,0;0,16;0,0;0,0;0,0;1,0;1,0;0,0;0,0;2,0;5358,0;1364,0;1364,0;1286,0;6975000,0;4,0;68099,0;4096,0;4096,0;4072,0;4071500,0;13,0;5819,0;5820,0;5820,0;46508,0;0,0;5,0;0,0;4096,0;4096,0;0,0
234336;STRAW;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;5e-05;6,0;4,0;5,0;0,0;True;STRAW-f0,00005-s5-d6-c0-1008;Deadline;13432400,0;4000,0;0,0;1345,0;65110,0;0,2;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;6708,0;1705,0;1705,0;1612,0;8757600,0;11,0;115675,0;5120,0;5120,0;5096,0;4674800,0;16,0;5846,0;5848,0;5848,0;58402,0;0,0;9,0;0,0;5120,0;5120,0;0,0
234956;STRAW;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;5e-05;6,0;4,0;6,0;0,0;True;STRAW-f0,00005-s6-d6-c0-1009;Deadline;15659600,0;4100,0;0,0;1356,0;77672,0;0,2;0,0;0,0;0,0;1,0;1,0;0,0;0,0;4,0;8066,0;2046,0;2046,0;1953,0;10435800,0;11,0;187788,0;6144,0;6144,0;6113,0;5223800,0;12,0;5806,0;5806,0;5806,0;69606,0;0,0;14,0;0,0;6144,0;6144,0;0,0
235577;STRAW;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;5e-05;6,0;4,0;3,0;0,0;True;STRAW-f0,00005-s3-d6-c0-1010;Deadline;8718300,0;3800,0;0,0;1354,0;38917,0;0,21;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;4044,0;1023,0;1023,0;982,0;5229300,0;8,0;40199,0;3072,0;3072,0;3062,0;3489000,0;15,0;5816,0;5819,0;5819,0;34873,0;0,0;4,0;0,0;3072,0;3072,0;0,0
236199;STRAW;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;5e-05;6,0;4,0;4,0;0,0;True;STRAW-f0,00005-s4-d6-c0-1011;Deadline;10994000,0;3900,0;0,0;1359,0;51690,0;0,18;0,0;0,0;0,0;1,0;1,0;0,0;0,0;1,0;5394,0;1364,0;1364,0;1311,0;6940200,0;9,0;67819,0;4096,0;4096,0;4083,0;4053800,0;10,0;5792,0;5793,0;5793,0;46296,0;0,0;7,0;0,0;4096,0;4096,0;0,0
236822;STRAW;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;5e-05;6,0;4,0;5,0;0,0;True;STRAW-f0,00005-s5-d6-c0-1012;Deadline;13268600,0;3900,0;0,0;1350,0;64370,0;0,24;0,0;0,0;0,0;1,0;1,0;0,0;0,0;2,0;6673,0;1705,0;1705,0;1594,0;8647800,0;14,0;114863,0;5120,0;5120,0;5079,0;4620800,0;15,0;5779,0;5779,0;5779,0;57697,0;0,0;12,0;0,0;5120,0;5120,0;0,0
237446;STRAW;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;5e-05;6,0;4,0;6,0;0,0;True;STRAW-f0,00005-s6-d6-c0-1013;Deadline;15694100,0;4100,0;0,0;1359,0;77844,0;0,17;0,0;0,0;0,0;1,0;1,0;0,0;0,0;8,0;8089,0;2046,0;2046,0;1969,0;10460700,0;5,0;188196,0;6144,0;6144,0;6120,0;5233400,0;7,0;5816,0;5816,0;5816,0;69755,0;0,0;15,0;0,0;6144,0;6144,0;0,0
238071;STRAW;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;5e-05;6,0;4,0;3,0;0,0;True;STRAW-f0,00005-s3-d6-c0-1014;Deadline;8721700,0;3800,0;0,0;1361,0;38936,0;0,18;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;4044,0;1023,0;1023,0;982,0;5229300,0;9,0;40243,0;3072,0;3072,0;3062,0;3492400,0;10,0;5821,0;5821,0;5821,0;34892,0;0,0;4,0;0,0;3072,0;3072,0;0,0
238697;STRAW;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;5e-05;6,0;4,0;4,0;0,0;True;STRAW-f0,00005-s4-d6-c0-1015;Deadline;10921100,0;3900,0;0,0;1354,0;51369,0;0,18;0,0;0,0;0,0;1,0;1,0;0,0;0,0;3,0;5379,0;1364,0;1364,0;1302,0;6893400,0;10,0;67514,0;4096,0;4096,0;4077,0;4027700,0;6,0;5755,0;5757,0;5757,0;45990,0;0,0;8,0;0,0;4096,0;4096,0;0,0
239324;STRAW;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;5e-05;6,0;4,0;5,0;0,0;True;STRAW-f0,00005-s5-d6-c0-1016;Deadline;13194400,0;4000,0;0,0;1362,0;64101,0;0,24;0,0;0,0;0,0;1,0;1,0;0,0;0,0;5,0;6724,0;1705,0;1705,0;1628,0;8600700,0;13,0;114559,0;5120,0;5120,0;5096,0;4593700,0;12,0;5743,0;5743,0;5743,0;57377,0;0,0;13,0;0,0;5120,0;5120,0;0,0
239952;STRAW;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;5e-05;6,0;4,0;6,0;0,0;True;STRAW-f0,00005-s6-d6-c0-1017;Deadline;15679500,0;4100,0;0,0;1365,0;77827,0;0,18;0,0;0,0;1,0;1,0;1,0;0,0;0,0;4,0;8134,0;2046,0;2046,0;2003,0;10451400,0;13,0;188085,0;6144,0;6144,0;6132,0;5228100,0;10,0;5809,0;5810,0;5810,0;69692,0;0,0;10,0;0,0;6144,0;6144,0;0,0
240581;STRAW;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;5e-05;6,0;4,0;3,0;0,0;True;STRAW-f0,00005-s3-d6-c0-1018;Deadline;8705400,0;3800,0;0,0;1359,0;38877,0;0,2;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;4051,0;1023,0;1023,0;988,0;5219700,0;11,0;40168,0;3072,0;3072,0;3063,0;3485700,0;12,0;5810,0;5810,0;5810,0;34826,0;0,0;3,0;0,0;3072,0;3072,0;0,0
241211;STRAW;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;5e-05;6,0;4,0;4,0;0,0;True;STRAW-f0,00005-s4-d6-c0-1019;Deadline;11012000,0;3900,0;0,0;1354,0;51737,0;0,21;0,0;0,0;0,0;1,0;1,0;0,0;0,0;3,0;5368,0;1364,0;1364,0;1291,0;6952200,0;10,0;67909,0;4096,0;4096,0;4077,0;4059800,0;13,0;5801,0;5801,0;5801,0;46369,0;0,0;7,0;0,0;4096,0;4096,0;0,0
241842;STRAW;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;5e-05;6,0;4,0;5,0;0,0;True;STRAW-f0,00005-s5-d6-c0-1020;Deadline;13391100,0;3900,0;0,0;1359,0;64960,0;0,17;0,0;0,0;0,0;1,0;1,0;0,0;0,0;5,0;6730,0;1705,0;1705,0;1638,0;8730000,0;11,0;115443,0;5120,0;5120,0;5092,0;4661100,0;8,0;5827,0;5829,0;5829,0;58230,0;0,0;7,0;0,0;5120,0;5120,0;0,0
242474;STRAW;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;5e-05;6,0;4,0;6,0;0,0;True;STRAW-f0,00005-s6-d6-c0-1021;Deadline;15564000,0;4100,0;0,0;1359,0;77299,0;0,17;0,0;0,0;0,0;1,0;1,0;0,0;0,0;2,0;8121,0;2046,0;2046,0;1993,0;10373700,0;10,0;187634,0;6144,0;6144,0;6128,0;5190300,0;11,0;5768,0;5768,0;5768,0;69178,0;0,0;11,0;0,0;6144,0;6144,0;0,0
243107;STRAW;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;5e-05;6,0;4,0;3,0;0,0;True;STRAW-f0,00005-s3-d6-c0-1022;Deadline;8724000,0;3800,0;0,0;1359,0;38937,0;0,22;0,0;0,0;0,0;1,0;1,0;0,0;0,0;3,0;4036,0;1023,0;1023,0;975,0;5230500,0;9,0;40207,0;3072,0;3072,0;3061,0;3493500,0;13,0;5823,0;5823,0;5823,0;34901,0;0,0;4,0;0,0;3072,0;3072,0;0,0
243741;STRAW;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;5e-05;6,0;4,0;4,0;0,0;True;STRAW-f0,00005-s4-d6-c0-1023;Deadline;11043400,0;3900,0;0,0;1365,0;51903,0;0,2;0,0;0,0;1,0;1,0;1,0;0,0;0,0;2,0;5403,0;1364,0;1364,0;1320,0;6973500,0;8,0;68101,0;4096,0;4096,0;4084,0;4069900,0;12,0;5815,0;5816,0;5816,0;46499,0;0,0;9,0;0,0;4096,0;4096,0;0,0
244376;STRAW;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;5e-05;6,0;4,0;5,0;0,0;True;STRAW-f0,00005-s5-d6-c0-1024;Deadline;13393900,0;4000,0;0,0;1353,0;64945,0;0,21;0,0;0,0;0,0;1,0;1,0;0,0;0,0;2,0;6700,0;1705,0;1705,0;1608,0;8729700,0;15,0;115363,0;5120,0;5120,0;5092,0;4664200,0;12,0;5832,0;5832,0;5832,0;58245,0;0,0;8,0;0,0;5120,0;5120,0;0,0
245012;STRAW;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;5e-05;6,0;4,0;6,0;0,0;True;STRAW-f0,00005-s6-d6-c0-1025;Deadline;15636800,0;4100,0;0,0;1365,0;77647,0;0,14;0,0;0,0;1,0;1,0;1,0;0,0;0,0;4,0;8150,0;2046,0;2046,0;2017,0;10424400,0;1,0;188149,0;6144,0;6144,0;6134,0;5212400,0;13,0;5792,0;5793,0;5793,0;69496,0;0,0;10,0;0,0;6144,0;6144,0;0,0
245649;STRAW;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;5e-05;6,0;4,0;3,0;0,0;True;STRAW-f0,00005-s3-d6-c0-1026;Deadline;8689500,0;3800,0;0,0;1356,0;38804,0;0,21;0,0;0,0;0,0;1,0;1,0;0,0;0,0;1,0;4044,0;1023,0;1023,0;982,0;5210700,0;6,0;40100,0;3072,0;3072,0;3062,0;3478800,0;15,0;5799,0;5799,0;5799,0;34760,0;0,0;5,0;0,0;3072,0;3072,0;0,0
246287;STRAW;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;5e-05;6,0;4,0;4,0;0,0;True;STRAW-f0,00005-s4-d6-c0-1027;Deadline;10961900,0;3900,0;0,0;1359,0;51543,0;0,16;0,0;0,0;0,0;1,0;1,0;0,0;0,0;4,0;5386,0;1364,0;1364,0;1313,0;6921900,0;6,0;67718,0;4096,0;4096,0;4073,0;4040000,0;9,0;5772,0;5772,0;5772,0;46157,0;0,0;5,0;0,0;4096,0;4096,0;0,0
246926;STRAW;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;5e-05;6,0;4,0;5,0;0,0;True;STRAW-f0,00005-s5-d6-c0-1028;Deadline;13358900,0;4000,0;0,0;1350,0;64769,0;0,3;0,0;0,0;0,0;1,0;1,0;0,0;0,0;7,0;6679,0;1705,0;1705,0;1596,0;8707200,0;16,0;115221,0;5120,0;5120,0;5083,0;4651700,0;17,0;5817,0;5817,0;5817,0;58090,0;0,0;14,0;0,0;5120,0;5120,0;0,0
247566;STRAW;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;5e-05;6,0;4,0;6,0;0,0;True;STRAW-f0,00005-s6-d6-c0-1029;Deadline;15508700,0;4100,0;0,0;1365,0;77076,0;0,23;0,0;0,0;1,0;1,0;1,0;0,0;0,0;2,0;8139,0;2046,0;2046,0;2008,0;10336500,0;19,0;187179,0;6144,0;6144,0;6132,0;5172200,0;7,0;5747,0;5747,0;5747,0;68936,0;0,0;19,0;0,0;6144,0;6144,0;0,0
