strategy;selectivity;maxToAverageRatio;averageLatency;averageCryptoTime;averageComputeTime;failCheckPeriod;healthCheckPeriod;multicastSize;deadline;failureRate;depth;fanout;groupSize;random;seed;status;work;latency;completeness;circulatingAggregateIds;finalUsedBandwidth;observedFailureRate;work_Querier;failures_Querier;messages_Querier;initial_nodes_Querier;final_nodes_Querier;bandwidth_Querier;work_Aggregator;failures_Aggregator;messages_Aggregator;initial_nodes_Aggregator;final_nodes_Aggregator;bandwidth_Aggregator;work_LeafAggregator;failures_LeafAggregator;messages_LeafAggregator;initial_nodes_LeafAggregator;final_nodes_LeafAggregator;bandwidth_LeafAggregator;work_Contributor;failures_Contributor;messages_Contributor;initial_nodes_Contributor;final_nodes_Contributor;bandwidth_Contributor;work_Backup;failures_Backup;messages_Backup;initial_nodes_Backup;final_nodes_Backup;bandwidth_Backup
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;EAGER-f0,0003-s3-d3-4/100;Success;96000,00;2800,00;100,00;21,00;447,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;135,00;15,00;15,00;15,00;57600,00;0,00;432,00;48,00;48,00;48,00;38400,00;0,00;64,00;64,00;64,00;384,00;0,00;0,00;0,00;;;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;EAGER-f0,0003-s3-d3-5/100;Success;94900,00;2800,00;93,75;21,00;442,00;0,78;0,00;0,00;6,00;1,00;1,00;0,00;100,00;0,00;135,00;15,00;15,00;15,00;56400,00;1,00;423,00;48,00;48,00;47,00;38400,00;0,00;64,00;64,00;64,00;380,00;0,00;0,00;0,00;;;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;EAGER-f0,0003-s3-d3-6/100;Success;96000,00;2800,00;100,00;21,00;447,00;0,78;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;135,00;15,00;15,00;15,00;57600,00;0,00;432,00;48,00;48,00;48,00;38400,00;1,00;64,00;64,00;64,00;384,00;0,00;0,00;0,00;;;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;EAGER-f0,0003-s3-d3-7/100;Success;95000,00;5500,00;87,50;26,00;449,00;2,34;0,00;0,00;13,00;1,00;1,00;0,00;200,00;0,00;214,00;15,00;15,00;23,00;56400,00;3,00;474,00;48,00;48,00;46,00;38400,00;0,00;64,00;64,00;64,00;380,00;0,00;0,00;0,00;;;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;EAGER-f0,0003-s3-d3-8/100;Success;96000,00;2800,00;100,00;21,00;447,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;135,00;15,00;15,00;15,00;57600,00;0,00;432,00;48,00;48,00;48,00;38400,00;0,00;64,00;64,00;64,00;384,00;0,00;0,00;0,00;;;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;EAGER-f0,0003-s3-d3-9/100;Success;96000,00;2800,00;100,00;21,00;447,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;135,00;15,00;15,00;15,00;57600,00;0,00;432,00;48,00;48,00;48,00;38400,00;0,00;64,00;64,00;64,00;384,00;0,00;0,00;0,00;;;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;EAGER-f0,0003-s3-d3-10/100;Success;96000,00;2800,00;100,00;21,00;447,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;135,00;15,00;15,00;15,00;57600,00;0,00;432,00;48,00;48,00;48,00;38400,00;0,00;64,00;64,00;64,00;384,00;0,00;0,00;0,00;;;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;EAGER-f0,0003-s3-d3-11/100;Success;96100,00;5400,00;75,00;22,00;444,00;1,56;0,00;0,00;11,00;1,00;1,00;0,00;100,00;1,00;201,00;15,00;15,00;16,00;57600,00;1,00;476,00;48,00;48,00;44,00;38400,00;0,00;64,00;64,00;64,00;384,00;0,00;0,00;0,00;;;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;EAGER-f0,0003-s3-d3-12/100;Success;96000,00;2800,00;100,00;21,00;447,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;135,00;15,00;15,00;15,00;57600,00;0,00;432,00;48,00;48,00;48,00;38400,00;0,00;64,00;64,00;64,00;384,00;0,00;0,00;0,00;;;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;EAGER-f0,0003-s3-d3-13/100;Success;94500,00;2800,00;98,44;21,00;441,00;0,78;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;135,00;15,00;15,00;15,00;56700,00;0,00;426,00;48,00;48,00;48,00;37800,00;1,00;63,00;64,00;64,00;378,00;0,00;0,00;0,00;;;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;EAGER-f0,0003-s3-d3-14/100;Success;94800,00;2800,00;98,44;21,00;441,00;0,78;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;135,00;15,00;15,00;15,00;56700,00;0,00;435,00;48,00;48,00;48,00;38100,00;1,00;64,00;64,00;64,00;378,00;0,00;0,00;0,00;;;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;EAGER-f0,0003-s3-d3-15/100;Success;96000,00;2800,00;100,00;21,00;447,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;135,00;15,00;15,00;15,00;57600,00;0,00;432,00;48,00;48,00;48,00;38400,00;0,00;64,00;64,00;64,00;384,00;0,00;0,00;0,00;;;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;EAGER-f0,0003-s3-d3-16/100;Success;95600,00;2900,00;98,44;24,00;451,00;1,56;0,00;0,00;8,00;1,00;1,00;0,00;0,00;0,00;139,00;15,00;15,00;19,00;57300,00;0,00;437,00;48,00;48,00;50,00;38300,00;2,00;64,00;64,00;64,00;382,00;0,00;0,00;0,00;;;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;EAGER-f0,0003-s3-d3-17/100;Success;96000,00;2800,00;100,00;21,00;447,00;0,78;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;135,00;15,00;15,00;15,00;57600,00;1,00;432,00;48,00;48,00;48,00;38400,00;0,00;64,00;64,00;64,00;384,00;0,00;0,00;0,00;;;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;EAGER-f0,0003-s3-d3-18/100;Success;95800,00;5500,00;93,75;23,00;449,00;0,78;0,00;0,00;11,00;1,00;1,00;0,00;100,00;0,00;212,00;15,00;15,00;19,00;57300,00;1,00;478,00;48,00;48,00;47,00;38400,00;0,00;64,00;64,00;64,00;383,00;0,00;0,00;0,00;;;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;EAGER-f0,0003-s3-d3-19/100;Success;96100,00;5500,00;93,75;23,00;450,00;1,56;0,00;0,00;11,00;1,00;1,00;0,00;100,00;0,00;212,00;15,00;15,00;19,00;57600,00;1,00;479,00;48,00;48,00;47,00;38400,00;1,00;64,00;64,00;64,00;384,00;0,00;0,00;0,00;;;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;EAGER-f0,0003-s3-d3-20/100;Success;96000,00;2800,00;100,00;21,00;447,00;0,78;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;135,00;15,00;15,00;15,00;57600,00;0,00;432,00;48,00;48,00;48,00;38400,00;1,00;64,00;64,00;64,00;384,00;0,00;0,00;0,00;;;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;EAGER-f0,0003-s3-d3-21/100;Success;94800,00;2800,00;98,44;21,00;441,00;0,78;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;135,00;15,00;15,00;15,00;56700,00;0,00;435,00;48,00;48,00;48,00;38100,00;1,00;64,00;64,00;64,00;378,00;0,00;0,00;0,00;;;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;EAGER-f0,0003-s3-d3-22/100;Success;94800,00;2800,00;98,44;21,00;441,00;1,56;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;135,00;15,00;15,00;15,00;56700,00;0,00;435,00;48,00;48,00;48,00;38100,00;2,00;64,00;64,00;64,00;378,00;0,00;0,00;0,00;;;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;EAGER-f0,0003-s3-d3-23/100;Success;96000,00;2800,00;100,00;21,00;447,00;0,78;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;135,00;15,00;15,00;15,00;57600,00;0,00;432,00;48,00;48,00;48,00;38400,00;1,00;64,00;64,00;64,00;384,00;0,00;0,00;0,00;;;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;EAGER-f0,0003-s3-d3-24/100;Success;96000,00;2800,00;100,00;21,00;447,00;0,78;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;135,00;15,00;15,00;15,00;57600,00;1,00;432,00;48,00;48,00;48,00;38400,00;0,00;64,00;64,00;64,00;384,00;0,00;0,00;0,00;;;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;EAGER-f0,0003-s3-d3-25/100;Success;96000,00;2800,00;100,00;21,00;447,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;135,00;15,00;15,00;15,00;57600,00;0,00;432,00;48,00;48,00;48,00;38400,00;0,00;64,00;64,00;64,00;384,00;0,00;0,00;0,00;;;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;EAGER-f0,0003-s3-d3-26/100;Success;96000,00;2800,00;100,00;21,00;447,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;135,00;15,00;15,00;15,00;57600,00;0,00;432,00;48,00;48,00;48,00;38400,00;0,00;64,00;64,00;64,00;384,00;0,00;0,00;0,00;;;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;EAGER-f0,0003-s3-d3-27/100;Success;96000,00;2800,00;100,00;21,00;447,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;135,00;15,00;15,00;15,00;57600,00;0,00;432,00;48,00;48,00;48,00;38400,00;0,00;64,00;64,00;64,00;384,00;0,00;0,00;0,00;;;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;EAGER-f0,0003-s3-d3-28/100;Success;96100,00;5200,00;0,00;21,00;434,00;3,91;100,00;0,00;7,00;1,00;1,00;0,00;0,00;3,00;181,00;15,00;15,00;10,00;57600,00;1,00;472,00;48,00;48,00;40,00;38400,00;1,00;64,00;64,00;64,00;384,00;0,00;0,00;0,00;;;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;EAGER-f0,0003-s3-d3-29/100;Success;96000,00;2800,00;100,00;21,00;447,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;135,00;15,00;15,00;15,00;57600,00;0,00;432,00;48,00;48,00;48,00;38400,00;0,00;64,00;64,00;64,00;384,00;0,00;0,00;0,00;;;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;EAGER-f0,0003-s3-d3-30/100;Success;96000,00;2800,00;100,00;21,00;447,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;135,00;15,00;15,00;15,00;57600,00;0,00;432,00;48,00;48,00;48,00;38400,00;0,00;64,00;64,00;64,00;384,00;0,00;0,00;0,00;;;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;EAGER-f0,0003-s3-d3-31/100;Success;95000,00;5500,00;87,50;26,00;449,00;1,56;0,00;0,00;13,00;1,00;1,00;0,00;200,00;0,00;214,00;15,00;15,00;23,00;56400,00;2,00;474,00;48,00;48,00;46,00;38400,00;0,00;64,00;64,00;64,00;380,00;0,00;0,00;0,00;;;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;EAGER-f0,0003-s3-d3-32/100;Success;96000,00;2800,00;100,00;21,00;447,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;135,00;15,00;15,00;15,00;57600,00;0,00;432,00;48,00;48,00;48,00;38400,00;0,00;64,00;64,00;64,00;384,00;0,00;0,00;0,00;;;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;EAGER-f0,0003-s3-d3-33/100;Success;96000,00;2800,00;100,00;21,00;447,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;135,00;15,00;15,00;15,00;57600,00;0,00;432,00;48,00;48,00;48,00;38400,00;0,00;64,00;64,00;64,00;384,00;0,00;0,00;0,00;;;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;EAGER-f0,0003-s3-d3-34/100;Success;96000,00;2800,00;100,00;21,00;447,00;0,78;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;135,00;15,00;15,00;15,00;57600,00;0,00;432,00;48,00;48,00;48,00;38400,00;1,00;64,00;64,00;64,00;384,00;0,00;0,00;0,00;;;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;EAGER-f0,0003-s3-d3-35/100;Success;96000,00;2800,00;100,00;21,00;447,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;135,00;15,00;15,00;15,00;57600,00;0,00;432,00;48,00;48,00;48,00;38400,00;0,00;64,00;64,00;64,00;384,00;0,00;0,00;0,00;;;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;EAGER-f0,0003-s3-d3-36/100;Success;96100,00;5400,00;75,00;22,00;444,00;0,78;0,00;0,00;11,00;1,00;1,00;0,00;100,00;1,00;201,00;15,00;15,00;16,00;57600,00;0,00;476,00;48,00;48,00;44,00;38400,00;0,00;64,00;64,00;64,00;384,00;0,00;0,00;0,00;;;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;EAGER-f0,0003-s3-d3-37/100;Success;95100,00;5500,00;62,50;27,00;445,00;3,13;0,00;0,00;14,00;1,00;1,00;0,00;300,00;1,00;205,00;15,00;15,00;23,00;56400,00;3,00;470,00;48,00;48,00;42,00;38400,00;0,00;64,00;64,00;64,00;380,00;0,00;0,00;0,00;;;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;EAGER-f0,0003-s3-d3-38/100;Success;96000,00;2800,00;100,00;21,00;447,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;135,00;15,00;15,00;15,00;57600,00;0,00;432,00;48,00;48,00;48,00;38400,00;0,00;64,00;64,00;64,00;384,00;0,00;0,00;0,00;;;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;EAGER-f0,0003-s3-d3-39/100;Success;96000,00;2800,00;100,00;21,00;447,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;135,00;15,00;15,00;15,00;57600,00;0,00;432,00;48,00;48,00;48,00;38400,00;0,00;64,00;64,00;64,00;384,00;0,00;0,00;0,00;;;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;EAGER-f0,0003-s3-d3-40/100;Success;94900,00;5500,00;93,75;23,00;446,00;1,56;0,00;0,00;11,00;1,00;1,00;0,00;100,00;0,00;212,00;15,00;15,00;19,00;56400,00;1,00;475,00;48,00;48,00;47,00;38400,00;1,00;64,00;64,00;64,00;380,00;0,00;0,00;0,00;;;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;EAGER-f0,0003-s3-d3-41/100;Success;96000,00;2800,00;100,00;21,00;447,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;135,00;15,00;15,00;15,00;57600,00;0,00;432,00;48,00;48,00;48,00;38400,00;0,00;64,00;64,00;64,00;384,00;0,00;0,00;0,00;;;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;EAGER-f0,0003-s3-d3-42/100;Success;96100,00;5500,00;93,75;23,00;450,00;2,34;0,00;0,00;11,00;1,00;1,00;0,00;100,00;0,00;212,00;15,00;15,00;19,00;57600,00;2,00;479,00;48,00;48,00;47,00;38400,00;1,00;64,00;64,00;64,00;384,00;0,00;0,00;0,00;;;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;EAGER-f0,0003-s3-d3-43/100;Success;95200,00;2900,00;98,44;24,00;446,00;0,78;0,00;0,00;7,00;1,00;1,00;0,00;0,00;0,00;137,00;15,00;15,00;17,00;57000,00;0,00;436,00;48,00;48,00;49,00;38200,00;1,00;64,00;64,00;64,00;380,00;0,00;0,00;0,00;;;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;EAGER-f0,0003-s3-d3-44/100;Success;94700,00;5500,00;92,19;25,00;446,00;1,56;0,00;0,00;11,00;1,00;1,00;0,00;100,00;0,00;214,00;15,00;15,00;20,00;56400,00;1,00;481,00;48,00;48,00;48,00;38200,00;1,00;64,00;64,00;64,00;378,00;0,00;0,00;0,00;;;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;EAGER-f0,0003-s3-d3-45/100;Success;94800,00;2800,00;98,44;21,00;441,00;0,78;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;135,00;15,00;15,00;15,00;56700,00;0,00;435,00;48,00;48,00;48,00;38100,00;1,00;64,00;64,00;64,00;378,00;0,00;0,00;0,00;;;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;EAGER-f0,0003-s3-d3-46/100;Success;96000,00;2800,00;100,00;21,00;447,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;135,00;15,00;15,00;15,00;57600,00;0,00;432,00;48,00;48,00;48,00;38400,00;0,00;64,00;64,00;64,00;384,00;0,00;0,00;0,00;;;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;EAGER-f0,0003-s3-d3-47/100;Success;96100,00;5400,00;75,00;22,00;444,00;0,78;0,00;0,00;11,00;1,00;1,00;0,00;100,00;1,00;201,00;15,00;15,00;16,00;57600,00;0,00;476,00;48,00;48,00;44,00;38400,00;0,00;64,00;64,00;64,00;384,00;0,00;0,00;0,00;;;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;EAGER-f0,0003-s3-d3-48/100;Success;95600,00;2900,00;98,44;24,00;451,00;0,78;0,00;0,00;8,00;1,00;1,00;0,00;0,00;0,00;139,00;15,00;15,00;19,00;57300,00;0,00;437,00;48,00;48,00;50,00;38300,00;1,00;64,00;64,00;64,00;382,00;0,00;0,00;0,00;;;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;EAGER-f0,0003-s3-d3-49/100;Success;96000,00;2800,00;100,00;21,00;447,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;135,00;15,00;15,00;15,00;57600,00;0,00;432,00;48,00;48,00;48,00;38400,00;0,00;64,00;64,00;64,00;384,00;0,00;0,00;0,00;;;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;EAGER-f0,0003-s3-d3-50/100;Success;96000,00;2800,00;100,00;21,00;447,00;0,78;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;135,00;15,00;15,00;15,00;57600,00;0,00;432,00;48,00;48,00;48,00;38400,00;1,00;64,00;64,00;64,00;384,00;0,00;0,00;0,00;;;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;EAGER-f0,0003-s3-d3-51/100;Success;96000,00;2800,00;100,00;21,00;447,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;135,00;15,00;15,00;15,00;57600,00;0,00;432,00;48,00;48,00;48,00;38400,00;0,00;64,00;64,00;64,00;384,00;0,00;0,00;0,00;;;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;EAGER-f0,0003-s3-d3-52/100;Success;96000,00;2800,00;100,00;21,00;447,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;135,00;15,00;15,00;15,00;57600,00;0,00;432,00;48,00;48,00;48,00;38400,00;0,00;64,00;64,00;64,00;384,00;0,00;0,00;0,00;;;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;EAGER-f0,0003-s3-d3-53/100;Success;94700,00;5500,00;85,94;26,00;446,00;3,13;0,00;0,00;13,00;1,00;1,00;0,00;200,00;0,00;214,00;15,00;15,00;23,00;56400,00;2,00;480,00;48,00;48,00;46,00;38100,00;2,00;64,00;64,00;64,00;377,00;0,00;0,00;0,00;;;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;EAGER-f0,0003-s3-d3-54/100;Success;96200,00;5200,00;0,00;21,00;444,00;1,56;100,00;0,00;7,00;1,00;1,00;0,00;100,00;1,00;198,00;15,00;15,00;13,00;57600,00;1,00;479,00;48,00;48,00;47,00;38400,00;0,00;64,00;64,00;64,00;384,00;0,00;0,00;0,00;;;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;EAGER-f0,0003-s3-d3-55/100;Success;95500,00;5500,00;93,75;23,00;448,00;2,34;0,00;0,00;11,00;1,00;1,00;0,00;100,00;0,00;212,00;15,00;15,00;19,00;57000,00;1,00;477,00;48,00;48,00;47,00;38400,00;2,00;64,00;64,00;64,00;382,00;0,00;0,00;0,00;;;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;EAGER-f0,0003-s3-d3-56/100;Success;96000,00;2800,00;100,00;21,00;447,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;135,00;15,00;15,00;15,00;57600,00;0,00;432,00;48,00;48,00;48,00;38400,00;0,00;64,00;64,00;64,00;384,00;0,00;0,00;0,00;;;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;EAGER-f0,0003-s3-d3-57/100;Success;96000,00;2800,00;100,00;21,00;447,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;135,00;15,00;15,00;15,00;57600,00;0,00;432,00;48,00;48,00;48,00;38400,00;0,00;64,00;64,00;64,00;384,00;0,00;0,00;0,00;;;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;EAGER-f0,0003-s3-d3-58/100;Success;96000,00;2800,00;100,00;21,00;447,00;0,78;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;135,00;15,00;15,00;15,00;57600,00;0,00;432,00;48,00;48,00;48,00;38400,00;1,00;64,00;64,00;64,00;384,00;0,00;0,00;0,00;;;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;EAGER-f0,0003-s3-d3-59/100;Success;96000,00;2800,00;100,00;21,00;447,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;135,00;15,00;15,00;15,00;57600,00;0,00;432,00;48,00;48,00;48,00;38400,00;0,00;64,00;64,00;64,00;384,00;0,00;0,00;0,00;;;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;EAGER-f0,0003-s3-d3-60/100;Success;96100,00;5500,00;93,75;23,00;450,00;2,34;0,00;0,00;11,00;1,00;1,00;0,00;100,00;0,00;212,00;15,00;15,00;19,00;57600,00;2,00;479,00;48,00;48,00;47,00;38400,00;1,00;64,00;64,00;64,00;384,00;0,00;0,00;0,00;;;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;EAGER-f0,0003-s3-d3-61/100;Success;95000,00;5500,00;68,75;24,00;443,00;3,13;0,00;0,00;13,00;1,00;1,00;0,00;200,00;1,00;203,00;15,00;15,00;20,00;56400,00;2,00;471,00;48,00;48,00;43,00;38400,00;1,00;64,00;64,00;64,00;380,00;0,00;0,00;0,00;;;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;EAGER-f0,0003-s3-d3-62/100;Success;94500,00;2800,00;98,44;21,00;441,00;0,78;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;135,00;15,00;15,00;15,00;56700,00;0,00;426,00;48,00;48,00;48,00;37800,00;1,00;63,00;64,00;64,00;378,00;0,00;0,00;0,00;;;0,00
